Frame #,Angle
0,23.473333
1,22.555
2,22.678
3,22.869999
4,22.674
5,22.532
6,22.962
7,23.282
8,22.774
9,23.142
10,22.004
11,21.978
12,20.128
13,18.644001
14,17.846
15,18.162
16,18.204
17,18.778
18,19.66
19,19.482
20,18.223999
21,16.482
22,14.676
23,11.757999
24,8.946
25,8.104
26,6.916
27,6.52
28,7.086
29,7.374
30,6.868
31,6.142
32,5.44
33,5.628
34,6.196
35,8.406
36,12.946
37,17.586
38,20.596
39,22.97
40,22.986
41,21.822
42,21.324
43,20.362
44,19.844
45,19.57
46,20.094
47,19.966
48,19.988
49,20.452
50,23.064
51,24.432
52,25.15
53,27.444
54,29.41
55,29.15
56,28.742
57,28.42
58,27.54
59,25.926
60,25.152
61,24.292
62,23.23
63,22.35
64,21.308
65,20.412
66,20.756
67,21.76
68,22.292
69,21.996
70,20.237999
71,16.619999
72,12.848
73,9.37
74,7.056
75,5.866
76,5.412
77,5.142
78,4.5620003
79,5.966
80,6.61
81,8.566
82,11.032
83,13.902
84,13.432
85,13.5460005
86,12.344
87,10.57
88,10.184
89,11.094
90,12.344
91,15.628
92,17.932
93,19.386
94,21.498
95,24.567999
96,26.102
97,27.442
98,28.58
99,28.81
100,28.32
101,27.348
102,26.800001
103,25.196001
104,24.288
105,23.578001
106,23.016
107,21.944
108,21.716
109,21.171999
110,20.652
111,21.16
112,23.36
113,23.963999
114,23.038
115,21.866
116,17.438
117,12.85
118,9.836
119,9.096
120,7.344
121,7.408
122,7.686
123,8.508
124,9.798
125,11.59
126,14.292
127,16.322
128,18.53
129,18.105999
130,17.18
131,16.794
132,16.646
133,15.578
134,16.81
135,18.084
136,18.67
137,19.289999
138,21.134
139,22.996
140,24.81
141,25.878
142,26.462
143,25.77
144,24.424
145,23.638
146,22.736
147,21.854
148,21.06
149,20.788
150,19.882
151,19.888
152,20.77
153,21.808
154,23.55
155,24.966
156,23.105999
157,20.944
158,17.544
159,13.154
160,10.7
161,10.5720005
162,9.434
163,10.094
164,9.484
165,8.05
166,8.312
167,10.164
168,11.28
169,14.182
170,16.808
171,17.058
172,16.282
173,15.67
174,14.326
175,13.01
176,13.528
177,14.96
178,16.294
179,19.614
180,23.004
181,26.052
182,28.55
183,30.816
184,30.148
185,29.074
186,27.682
187,26.146
188,24.636
189,23.41
190,22.359999
191,20.732
192,20.484
193,20.732
194,19.744
195,20.237999
196,20.284
197,18.534
198,17.588
199,17.6
200,15.648
201,13.7039995
202,11.734
203,8.5060005
204,6.392
205,5.348
206,5.51
207,6.6600003
208,8.202
209,9.126
210,10.9800005
211,11.968
212,12.672
213,13.348001
214,14.386
215,13.646
216,13.396
217,12.754
218,12.746
219,12.724
220,13.122
221,14.386
222,16.226
223,18.196
224,21.196
225,24.534
226,26.986
227,29.568
228,30.378
229,30.522001
230,29.548
231,28.782
232,27.136
233,25.988
234,23.456
235,21.628
236,19.896
237,17.61
238,16.222
239,16.078
240,17.19
241,16.737999
242,18.538
243,20.355999
244,22.016
245,20.156
246,19.74
247,18.86
248,15.556
249,13.106
250,13.278
251,13.16
252,12.124
253,13.004
254,13.122499
255,12.849999
