Frame #,Angle
0,-4.8354797
1,-4.906315
2,-4.9817104
3,-4.945642
4,-5.079442
5,-5.128371
6,-5.0286307
7,-4.943879
8,-5.132586
9,-5.2653694
10,-5.155322
11,-5.295166
12,-5.2443223
13,-5.020617
14,-4.719709
15,-4.667726
16,-4.7885075
17,-4.8211727
18,-4.9001927
19,-4.9462895
20,-5.097031
21,-4.98766
22,-5.1367044
23,-5.123899
24,-5.2494197
25,-5.160185
26,-5.2481465
27,-5.3086133
28,-5.396354
29,-5.3612657
30,-5.515002
31,-5.348285
32,-5.100589
33,-5.2381067
34,-5.0657625
35,-4.801938
36,-4.619135
37,-4.5850024
38,-4.252533
39,-4.222029
40,-4.1868005
41,-4.107729
42,-4.050623
43,-4.0155644
44,-3.8191702
45,-3.7239394
46,-3.6918976
47,-3.4013124
48,-3.2491426
49,-3.2787974
50,-3.21046
51,-3.30082
52,-3.4418793
53,-3.436392
54,-3.2291968
55,-3.162062
56,-2.880794
57,-2.5493224
58,-2.3099427
59,-1.9911064
60,-1.3834262
61,-0.69644475
62,-0.29503772
63,0.31091446
64,0.6218923
65,0.76141316
66,0.5621503
67,0.37773693
68,0.14544281
69,-0.16161561
70,-0.32338485
71,-0.50310236
72,-0.5377098
73,-0.8910375
74,-1.2110821
75,-1.585138
76,-1.7207845
77,-1.8996108
78,-1.9540203
79,-1.8043921
80,-1.8030435
81,-1.8770107
82,-1.9640181
83,-1.9131655
84,-2.4577441
85,-2.913099
86,-3.346561
87,-3.766581
88,-4.615328
89,-4.831987
90,-4.858411
91,-4.725461
92,-4.3412323
93,-3.4991176
94,-2.6039844
95,-1.7514347
96,-1.1615871
97,-0.64254564
98,-0.2543826
99,0.056210823
100,-0.15250395
101,-0.45377374
102,-0.8816356
103,-0.91403717
104,-1.3515097
105,-1.6230135
106,-1.5848758
107,-1.580573
108,-1.8833153
109,-1.8443593
110,-1.6171234
111,-1.5296446
112,-1.6398491
113,-1.6670678
114,-1.6801662
115,-1.5047995
116,-1.4138277
117,-1.1347585
118,-0.9953234
119,-1.318363
120,-1.54556
121,-1.7918988
122,-2.2330976
123,-2.723145
124,-2.8679352
125,-3.1744626
126,-2.9677556
127,-2.6234903
128,-2.1639173
129,-1.7228992
130,-1.1713508
131,-0.98859376
132,-0.4810113
133,-0.20440091
134,0.107637644
135,0.14985465
136,0.16970661
137,-0.22545809
138,-0.42357746
139,-0.71536285
140,-0.9499349
141,-1.2330221
142,-1.3858376
143,-1.7176635
144,-1.9498171
145,-2.0416245
146,-2.1232045
147,-2.0773072
148,-1.8925428
149,-1.6458441
150,-1.5085452
151,-1.3833593
152,-1.4151084
153,-1.3781035
154,-1.4724053
155,-1.8202785
156,-1.8565389
157,-1.8589076
158,-2.152626
159,-2.47538
160,-2.472076
161,-2.4673333
162,-2.405425
163,-2.0150394
164,-1.5785446
165,-0.9907423
166,-0.7004923
167,-0.3756443
168,-0.13712384
169,2.0525158E-4
170,0.02872384
171,-0.25218573
172,-0.531075
173,-0.7992235
174,-0.91053957
175,-1.17087
176,-0.9515793
177,-0.7108965
178,-0.7758677
179,-0.7311459
180,-0.6988372
181,-0.9075701
182,-0.9976797
183,-0.8537977
184,-0.7820266
185,-0.7008249
186,-0.5153414
187,-0.4748491
188,-0.66654813
189,-0.7917703
190,-0.9932059
191,-1.3015324
192,-1.900963
193,-2.3155642
194,-2.576977
195,-2.2154648
196,-1.8358071
197,-1.3516468
198,-0.7646956
199,-0.23510776
200,0.04449623
201,0.3731038
202,0.5514167
203,0.84011495
204,0.77260655
205,0.11641818
206,-0.45144013
207,-0.710312
208,-1.1300101
209,-1.0922897
210,-0.8825652
211,-0.8119442
212,-0.78476244
213,-0.6211564
214,-0.8266167
215,-0.7982534
216,-0.65875137
217,-0.48057535
218,-0.2868269
219,-0.1404709
220,-0.0024947687
221,0.15757473
222,0.37745187
223,0.46309593
224,0.53221494
225,0.49882063
226,0.5098077
227,0.33876258
