Frame #,Angle
0,3.8333333
1,3.5175
2,3.518
3,3.618
4,3.718
5,3.698
6,3.858
7,3.886
8,4.182
9,4.434
10,4.4379997
11,5.08
12,5.104
13,4.796
14,4.574
15,5.068
16,4.664
17,4.852
18,4.936
19,5.034
20,4.88
21,5.166
22,5.038
23,5.272
24,5.628
25,5.936
26,5.696
27,5.838
28,5.494
29,5.148
30,4.738
31,4.63
32,4.61
33,4.794
34,4.8
35,4.512
36,4.414
37,3.982
38,3.764
39,3.8960001
40,3.642
41,3.76
42,3.56
43,3.512
44,3.014
45,2.59
46,1.936
47,2.67
48,2.918
49,3.126
50,3.958
51,4.8659997
52,5.502
53,6.6559997
54,8.924
55,10.682
56,12.37
57,13.186
58,13.116
59,12.038
60,11.2560005
61,10.028
62,9.684
63,8.892
64,7.82
65,6.384
66,5.846
67,3.97
68,3.454
69,3.214
70,2.818
71,2.024
72,1.898
73,1.852
74,2.084
75,3.434
76,4.7460003
77,6.16
78,7.434
79,7.242
80,6.91
81,6.612
82,5.796
83,4.458
84,4.94
85,5.074
86,5.04
87,5.528
88,7.1239996
89,9.5
90,12.434
91,15.394
92,18.586
93,20.242
94,20.212
95,19.438
96,18.278
97,15.92
98,13.806
99,11.358
100,8.144
101,5.3919997
102,3.6339998
103,2.69
104,2.198
105,2.202
106,2.236
107,2.08
108,1.982
109,2.544
110,3.414
111,4.304
112,5.8120003
113,7.704
114,8.334
115,8.566
116,8.554
117,8.232
118,6.264
119,4.472
120,4.664
121,5.896
122,6.792
123,8.522
124,12.056
125,14.366
126,15.766001
127,17.462
128,19.188
129,19.338
130,18.234
131,16.7
132,13.962
133,10.51
134,6.864
135,4.786
136,2.552
137,2.184
138,2.41
139,2.47
140,1.896
141,2.126
142,1.802
143,1.5139999
144,2.134
145,3.384
146,5.012
147,6.466
148,8.126
149,9.186
150,9.43
151,8.664
152,7.2739997
153,5.46
154,4.652
155,4.566
156,5.45
157,7.042
158,9.58
159,11.854
160,14.099999
161,15.726
162,16.848
163,16.528
164,15.176
165,12.72
166,10.052
167,7.138
168,4.574
169,2.6859999
170,1.606
171,1.4
172,1.404
173,1.71
174,2.036
175,2.256
176,1.94
177,2.488
178,4.216
179,5.546
180,7.6099997
181,9.6779995
182,11.15
183,11.294
184,11.522
185,10.27
186,9.684
187,8.476
188,7.352
189,7.998
190,8.4939995
191,9.35
192,11.572
193,14.132
194,15.526
195,17.438
196,17.746
197,17.5
198,16.504
199,13.788
200,11.592
201,9.666
202,7.012
203,5.132
204,4.094
205,3.466
206,3.4759998
207,3.24
208,2.674
209,2.5939999
210,2.636
211,2.194
212,2.938
213,4.414
214,6.262
215,7.676
216,9.254
217,10.312
218,10.376
219,10.594
220,9.754
221,7.686
222,7.262
223,7.758
224,7.862
225,9.326
226,12.530001
227,14.778
228,16.276001
229,17.352
230,18.136
231,17.557999
232,15.955999
233,13.696
234,11.91
235,8.714
236,6.138
237,4.164
238,3.3200002
239,1.7733334
