Frame #,Angle
0,24.996666
1,25.279999
2,25.973999
3,26.012
4,26.439999
5,25.99
6,25.9
7,25.368
8,25.16
9,24.842
10,25.484
11,25.556
12,24.804
13,24.23
14,23.584
15,22.534
16,22.692
17,22.772
18,21.96
19,21.582
20,21.336
21,20.22
22,19.102
23,19.702
24,20.434
25,20.76
26,21.256
27,22.1
28,22.224
29,22.224
30,22.182001
31,21.442001
32,21.202
33,21.32
34,21.542
35,22.060001
36,22.718
37,23.460001
38,23.672
39,23.048
40,22.172
41,21.322
42,20.772
43,19.398
44,18.676
45,18.74
46,19.562
47,19.47
48,19.984
49,20.112
50,19.844
51,18.866
52,17.746
53,15.612
54,14.38
55,11.89
56,8.91
57,6.538
58,4.82
59,2.566
60,1.814
61,-0.08600001
62,-1.536
63,-2.612
64,-2.364
65,-3.612
66,-0.86399996
67,3.8660002
68,9.586
69,16.71
70,23.501999
71,26.536
72,27.63
73,25.807999
74,22.188
75,19.774
76,17.138
77,14.332
78,14.366
79,14.6
80,15.384
81,19.272
82,22.548
83,24.696
84,25.614
85,25.838
86,24.85
87,24.19
88,23.324001
89,22.102001
90,20.112
91,17.656
92,15.426
93,12.908
94,11.602
95,13.204
96,15.18
97,12.762
98,13.16
99,12.375999
100,8.552
101,5.46
102,6.08
103,4.574
104,3.244
105,4.7400002
106,7.384
107,11.73
108,18.896
109,26.2
110,30.251999
111,31.27
112,29.162
113,25.612
114,19.926
115,16.024
116,14.064
117,15.74
118,16.876
119,19.602
120,23.03
121,25.014
122,25.094
123,25.618
124,26.666
125,26.406
126,26.346
127,25.222
128,22.794
129,20.514
130,17.874
131,15.48
132,13.848
133,13.406
134,14.29
135,15.824
136,15.7039995
137,15.54
138,14.466
139,11.384
140,7.384
141,3.9520001
142,2.5479999
143,1.0979999
144,0.0039999504
145,2.71
146,9.328
147,15.1640005
148,23.448
149,28.968
150,31.452
151,28.648
152,28.502
153,23.116
154,22.324
155,20.26
156,21.418
157,20.154
158,22.25
159,22.506
160,23.806
161,23.426
162,23.258
163,23.794
164,24.094
165,23.996
166,23.524
167,22.614
168,21.156
169,19.488
170,17.168
171,16.856
172,13.954
173,10.51
174,7.804
175,6.388
176,3.368
177,3.042
178,3.272
179,3.008
180,2.742
181,2.102
182,1.378
183,1.4920001
184,2.576
185,7.64
186,13.198
187,18.482
188,21.902
189,24.226
190,20.906
191,20.335
192,18.536667
