Frame #,Angle
0,5.19
1,4.8775
2,4.738
3,4.25
4,3.986
5,4.052
6,4.776
7,4.88
8,5.21
9,5.48
10,5.67
11,4.914
12,4.5
13,4.372
14,3.95
15,3.6060002
16,3.572
17,4.13
18,4.494
19,5.1540003
20,5.612
21,6.254
22,6.392
23,6.5880003
24,6.43
25,6.548
26,6.038
27,5.67
28,5.154
29,5.228
30,5.54
31,6.0360003
32,6.768
33,7.466
34,7.714
35,7.73
36,7.618
37,6.498
38,5.232
39,4.06
40,2.84
41,1.9679999
42,1.574
43,1.286
44,1.008
45,1.15
46,1.782
47,2.7879999
48,3.8079998
49,5.062
50,6.176
51,7.5880003
52,9.272
53,11.514
54,14.776
55,15.634
56,15.172
57,12.566
58,9.558
59,6.4900002
60,4.698
61,4.074
62,5.846
63,8.244
64,7.686
65,10.04
66,9.5060005
67,7.632
68,9.94
69,13.616
70,15.38
71,19.354
72,24.344
73,24.524
74,24.31
75,21.588
76,18.676
77,14.356
78,10.334
79,7.036
80,5.702
81,4.29
82,3.9359999
83,3.368
84,4.756
85,6.466
86,8.534
87,10.672
88,13.314
89,14.29
90,15.309999
91,15.894
92,15.41
93,12.264
94,8.964
95,5.948
96,5.37
97,6.5099998
98,10.558
99,15.441999
100,16.162
101,15.816
102,13.902
103,14.6
104,13.958
105,16.934
106,18.832
107,21.206
108,19.166
109,16.388
110,13.818
111,11.03
112,8.804
113,7.33
114,6.132
115,5.8259997
116,6.582
117,7.846
118,9.692
119,12.5
120,14.672
121,17.004
122,18.436
123,19.334
124,19.446
125,18.32
126,15.974
127,12.18
128,8.854
129,8.17
130,8.738
131,10.826
132,15.79
133,20.106
134,22.652
135,24.698
136,24.973999
137,23.858
138,22.81
139,20.73
140,16.12
141,13.468
142,11.042
143,8.13
144,5.894
145,6.592
146,5.094
147,4.026
148,3.718
149,4.972
150,7.376
151,10.802
152,14.282
153,18.188
154,20.658
155,21.538
156,22.072
157,21.986
158,20.68
159,18.256
160,15.144
161,11.106
162,8.554
163,7.252
164,8.662
165,11.67
166,14.997999
167,17.562
168,18.942
169,18.876
170,18.21
171,18.01
172,15.044
173,12.625999
174,10.16
175,7.66
176,4.908
177,3.8899999
178,3.2159998
179,2.362
180,1.372
181,2.256
182,5.052
183,7.69
184,10.634
185,14.352
186,17.11
187,17.8
188,18.804
189,20.262
190,20.504
191,19.928
192,19.189999
193,17.042
194,14.676
195,11.838
196,8.804
197,8.794
198,9.694
199,9.2725
200,10.32
