Frame #,Angle
0,-2.5691922
1,-2.5782378
2,-2.4831982
3,-2.4800458
4,-2.605624
5,-2.8035862
6,-2.9265912
7,-3.1781688
8,-3.3187945
9,-3.3238435
10,-3.2837534
11,-3.2934027
12,-3.066076
13,-2.9463758
14,-2.8180835
15,-2.7459784
16,-2.649906
17,-2.675678
18,-2.7621427
19,-3.05717
20,-3.2301788
21,-3.2881672
22,-3.6590102
23,-3.746242
24,-3.6364255
25,-3.5834668
26,-3.6384475
27,-3.4675992
28,-3.4521005
29,-3.7156246
30,-3.9747396
31,-4.1672344
32,-4.34991
33,-4.2834034
34,-3.900447
35,-3.4853451
36,-3.0676892
37,-2.3643146
38,-2.1698976
39,-1.8321215
40,-1.5252137
41,-1.5046136
42,-1.9067918
43,-1.9890851
44,-2.5338297
45,-2.949448
46,-3.5445457
47,-4.0087657
48,-4.3323812
49,-4.520354
50,-4.7348833
51,-4.850817
52,-4.8510594
53,-4.851659
54,-4.5667276
55,-4.160942
56,-3.50194
57,-2.9264808
58,-2.62373
59,-2.3187933
60,-2.6355417
61,-3.037994
62,-3.6818292
63,-4.0659575
64,-4.519298
65,-4.6003017
66,-4.641354
67,-4.342589
68,-4.342613
69,-4.320842
70,-4.172174
71,-4.1723423
72,-4.2316394
73,-3.8211994
74,-3.4880974
75,-3.1917284
76,-2.5540314
77,-2.1472743
78,-2.1700306
79,-2.4892223
80,-2.9822469
81,-3.7679248
82,-4.381719
83,-5.122757
84,-5.150431
85,-5.1054792
86,-4.88616
87,-4.682876
88,-4.4185095
89,-4.844298
90,-5.2831516
91,-5.6108603
92,-5.916312
93,-5.6190834
94,-5.0807357
95,-4.320758
96,-3.7486675
97,-3.1781113
98,-3.3277562
99,-3.4887779
100,-4.39065
101,-5.250257
102,-5.769282
103,-5.8051567
104,-5.9420714
105,-5.6694
106,-4.9792786
107,-4.6631913
108,-4.7347617
109,-4.5666075
110,-4.1737223
111,-3.9011176
112,-3.4946785
113,-2.9320674
114,-2.4882383
115,-2.1604748
116,-2.2714977
117,-2.6716769
118,-3.373339
119,-4.052291
120,-4.5993166
121,-4.838172
122,-4.9996257
123,-4.937033
124,-4.7660837
125,-4.6068745
126,-4.7857504
127,-4.725649
128,-4.442551
129,-4.001902
130,-3.679196
131,-3.2591538
132,-2.5962336
133,-2.079392
134,-2.1639056
135,-2.2346942
136,-2.1359835
137,-2.634905
138,-3.0482879
139,-3.26274
140,-3.4176784
141,-3.5798724
142,-3.5880575
143,-3.5471225
144,-3.300923
145,-3.1050017
146,-2.7179198
147,-2.4205213
148,-2.039142
149,-1.696987
150,-1.5233208
151,-1.5088207
152,-1.458232
153,-1.9654957
154,-2.4696271
155,-2.8810875
156,-3.5642638
157,-4.479751
158,-4.938443
159,-5.61115
160,-6.063181
161,-6.590186
162,-6.5084624
163,-6.854753
164,-6.973028
165,-7.308249
166,-7.0881777
167,-6.927177
168,-6.219839
169,-5.724298
170,-4.9556355
171,-4.4811397
172,-4.2875304
173,-4.2934523
