Frame #,Angle
0,22.15
1,21.494999
2,21.418
3,21.276
4,20.148
5,20.078001
6,20.634
7,20.698
8,20.34
9,21.086
10,20.86
11,20.508
12,20.306
13,20.338
14,20.512
15,20.874
16,21.232
17,21.116
18,21.036
19,20.154
20,19.626
21,18.952
22,19.278
23,18.96
24,18.5
25,18.664
26,18.682
27,18.2
28,18.657999
29,19.604
30,19.63
31,19.576
32,19.586
33,19.658
34,19.342001
35,19.808
36,19.694
37,19.324
38,18.388
39,17.954
40,16.102
41,14.282001
42,13.448
43,12.818
44,13.524
45,14.148
46,16.5
47,15.606
48,16.342
49,16.458
50,17.796
51,17.814
52,19.682
53,21.157999
54,22.59
55,23.718
56,25.324
57,27.13
58,27.854
59,27.29
60,26.78
61,26.098
62,25.59
63,24.698
64,24.44
65,23.08
66,22.118
67,20.118
68,18.16
69,16.348
70,15.9800005
71,15.202
72,14.448
73,13.876
74,12.794
75,11.324
76,9.408
77,9.504
78,9.446
79,8.448
80,8.662
81,9.536
82,10.046
83,13.09
84,17.634
85,20.960001
86,24.064001
87,26.762001
88,26.878
89,25.630001
90,25.79
91,25.186
92,24.494
93,25.394
94,27.858
95,27.57
96,28.213999
97,29.47
98,30.764
99,30.328001
100,30.132
101,28.522001
102,25.960001
103,21.706
104,18.118
105,15.292
106,13.978
107,12.676
108,11.613999
109,11.452
110,11.956
111,11.378
112,10.928
113,10.958
114,10.478
115,8.486
116,7.358
117,7.344
118,8.2
119,10.552
120,15.424
121,22.324
122,26.778
123,29.068
124,29.74
125,29.968
126,25.954
127,25.382
128,25.662
129,24.934
130,23.27
131,24.494
132,24.752
133,24.48
134,25.644
135,27.147999
136,27.822
137,27.723999
138,26.388
139,25.246
140,22.608
141,19.686
142,16.408
143,14.748
144,12.642
145,12.39
146,12.166
147,11.95
148,12.372
149,12.762
150,11.802
151,9.712
152,9.172
153,8.032
154,7.0559998
155,7.528
156,12.512
157,18.26
158,24.081999
159,28.532
160,30.33
161,30.303999
162,29.334
163,26.292
164,26.96
165,28.738
166,28.788
167,28.289999
168,28.944
169,27.118
170,26.380001
171,26.176
172,25.265
173,25.52
