Frame #,Angle
0,19.896667
1,19.5875
2,19.184
3,18.912
4,17.723999
5,16.938
6,15.262
7,15.11
8,14.814
9,15.901999
10,16.564
11,18.44
12,18.762
13,19.039999
14,18.656
15,19.15
16,19.198
17,19.104
18,19.432
19,19.122
20,19.672
21,19.19
22,18.092
23,17.972
24,18.852
25,17.119999
26,17.558
27,18.172
28,17.59
29,17.803999
30,19.226
31,19.682
32,21.062
33,22.416
34,22.966
35,22.688
36,22.854
37,22.182
38,22.484
39,22.162
40,21.846
41,21.806
42,22.198
43,21.354
44,20.764
45,21.088
46,21.442
47,20.892
48,20.594
49,19.178
50,16.418
51,13.18
52,11.982
53,11.854
54,14.196
55,17.008
56,18.09
57,19.556
58,19.098
59,17.186
60,14.466001
61,13.854
62,11.59
63,9.964
64,9.014
65,8.698
66,7.866
67,7.762
68,7.224
69,7.248
70,6.474
71,5.328
72,6.062
73,9.624
74,10.756
75,13.58
76,16.566
77,18.278
78,16.522
79,15.972
80,15.192
81,13.526
82,11.384
83,11.082
84,11.43
85,11.6119995
86,13.132
87,14.238
88,13.22
89,11.858
90,10.036
91,9.428
92,8.068
93,7.662
94,7.4379997
95,6.916
96,4.752
97,3.48
98,3.08
99,2.478
100,3.716
101,5.222
102,5.914
103,8.166
104,10.5720005
105,12.696
106,13.922
107,17.382
108,18.756
109,18.538
110,18.616
111,19.328
112,18.786
113,18.682
114,19.802
115,19.762001
116,20.130001
117,18.716
118,16.256
119,14.690001
120,13.456
121,12.636
122,14.038
123,14.466
124,15.596
125,15.354
126,13.814
127,11.214
128,11.486
129,9.502
130,8.782
131,7.664
132,7.306
133,6.272
134,6.064
135,5.16
136,6.924
137,7.838
138,10.79
139,12.53
140,13.564
141,13.068
142,14.632
143,15.272
144,15.776
145,17.826
146,21.216
147,22.852001
148,22.216
149,22.556
150,22.302
151,20.436
152,18.62
153,17.682
154,16.674
155,15.14
156,15.024
157,17.026001
158,18.11
159,17.7
160,17.806
161,17.116
162,14.604
163,12.184
164,11.502
165,10.562
166,10.026
167,9.544
168,10.992001
169,11.426001
170,12.622
171,13.056
172,14.360001
173,14.536
174,15.744
175,16.748001
176,17.398
177,17.616001
178,18.654
179,19.528
180,19.804
181,20.858
182,21.006
183,18.732
184,17.296
185,16.626
186,15.308
187,13.554
188,14.46
189,15.506
190,15.062
191,14.7
192,16.896
193,16.952
194,15.648
195,15.552
196,14.969999
197,11.816
198,10.254
199,8.190001
200,6.132
201,4.408
202,3.6399999
203,2.448
204,1.874
205,1.6439999
206,3.12
207,3.714
208,5.648
209,8.36
210,9.75
211,9.702
212,11.912
213,15.358
214,17.768
215,20.31
216,24.888
217,27.126
218,26.382
219,25.626
220,26.218
221,23.862
222,21.43
223,19.364
224,17.19
225,15.826
226,15.11
227,14.24
228,15.544
229,17.95
230,17.64
231,16.98
232,17.456
233,14.662001
234,11.004
235,9.27
236,7.65
237,6.002
238,5.038
239,4.794
240,4.684
241,5.1
242,6.446
243,7.774
244,9.444
245,12.174
246,14.922
247,14.74
248,17.314
249,19.092001
250,21.124
251,23.192
252,27.744
253,28.31
254,29.97
255,30.334
256,31.078001
257,29.212
258,28.596
259,26.242
260,25.058
261,23.608
262,24.029999
263,24.816
264,26.803999
265,27.504
266,28.147999
267,27.468
268,25.102
269,23.024
270,19.456
271,16.756
272,14.474
273,13.252
274,12.2039995
275,13.066
276,14.466
277,16.852
278,19.994
279,23.468
280,25.646
281,27.34
282,28.728
283,30.336
284,33.33
285,36.92
286,40.356
287,45.124
288,49.354
289,50.306
290,52.186
291,53.452
292,53.612
293,53.6375
294,55.086666
