Frame #,Angle
0,19.68
1,18.93
2,19.156
3,18.87
4,18.028
5,16.488
6,15.128
7,13.728001
8,14.094
9,13.114
10,13.502
11,13.732
12,14.648
13,14.943999
14,16.336
15,15.768
16,17.487999
17,16.26
18,17.104
19,16.026001
20,16.61
21,15.298
22,16.57
23,14.976
24,15.018
25,14.66
26,13.636
27,11.654
28,10.212
29,9.809999
30,9.318
31,10.962
32,11.978
33,13.722
34,15.144
35,18.772
36,22.068
37,25.51
38,26.800001
39,28.326
40,28.298
41,28.376
42,28.592001
43,29.952
44,29.856
45,27.99
46,23.458
47,19.006
48,15.844
49,14.482
50,13.402
51,12.496
52,11.948
53,11.524
54,9.768
55,8.752
56,9.332
57,9.166
58,7.9839997
59,8.57
60,7.038
61,9.124
62,13.024
63,16.246
64,18.157999
65,20.25
66,19.248
67,16.066
68,13.84
69,13.254
70,13.986
71,14.816
72,16.074
73,17.584
74,20.2
75,24.223999
76,26.55
77,27.866001
78,28.566
79,25.634
80,21.786
81,18.512001
82,17.162
83,15.234
84,13.564
85,12.394
86,11.702
87,10.686
88,8.506
89,7.3859997
90,5.79
91,4.5
92,2.798
93,2.9160001
94,5.8640003
95,11.354
96,16.062
97,20.43
98,23.496
99,21.056
100,17.633999
101,15.535999
102,14.549999
103,13.625999
104,14.57
105,14.132
106,12.938
107,12.58
108,15.216
109,17.768
110,21.508
111,24.42
112,25.442
113,24.62
114,23.526
115,20.812
116,18.686
117,17.768
118,16.766
119,15.8
120,15.014
121,14.125999
122,12.608
123,10.783999
124,8.478
125,7.798
126,6.778
127,5.794
128,5.594
129,9.376
130,13.646
131,18.78
132,22.342
133,23.04
134,21.182
135,18.152
136,14.856
137,11.526
138,12.348
139,13.384
140,15.484
141,18.334
142,23.706
143,26.63
144,28.786
145,27.874
146,26.508
147,23.684
148,22.248
149,20.61
150,20.102
151,18.282
152,17.954
153,17.302
154,16.226
155,13.746
156,11.444
157,9.108
158,6.142
159,4.264
160,3.886
161,4.396
162,3.522
163,3.948
164,4.648
165,7.304
166,11.476
167,14.546
168,13.802
169,13.21
170,12.578
171,11.312
172,10.706
173,12.83
174,14.31
175,14.26
176,14.442
177,15.92
178,21.33
179,25.128
180,27.251999
181,28.404
182,28.296
183,24.782
184,22.022
185,21.124
186,19.762
187,18.438
188,17.142
189,15.854
190,15.462
191,16.23
192,15.588
193,13.6
194,11.17
195,7.104
196,1.0579998
197,-1.2640002
198,-2.334
199,-1.5360001
200,-0.5920001
201,2.088
202,4.236
203,6.322
204,7.76
205,9.274
206,11.46
207,14.654
208,15.68
209,16.128
210,15.93
211,14.33
212,11.9800005
213,12.05
214,14.462
215,16.58
216,20.001999
217,22.67
218,25.578
219,26.126
220,27.935999
221,28.605999
222,28.352
223,27.208
224,26.9875
225,26.633333
