Frame #,Angle
0,16.276667
1,18.92
2,19.894001
3,20.630001
4,22.908
5,23.236
6,24.102
7,23.846
8,24.194
9,23.398
10,23.114
11,21.222
12,20.622
13,18.272
14,17.383999
15,17.714
16,20.586
17,24.084
18,29.314001
19,32.234
20,34.616
21,31.51
22,27.59
23,22.92
24,19.792
25,17.392
26,17.518
27,18.274
28,20.42
29,20.728
30,21.902
31,23.412
32,26.046
33,28.524
34,32.952
35,35.05
36,34.124
37,30.314001
38,26.11
39,22.194
40,18.886
41,17.228
42,14.998
43,12.904
44,9.992001
45,9.57
46,9.75
47,13.214
48,16.322
49,19.6
50,22.317999
51,24.334
52,24.786
53,24.494
54,23.874
55,22.973999
56,23.334
57,24.528
58,26.226
59,25.904
60,22.834
61,20.237999
62,18.147999
63,16.696
64,17.234
65,20.386
66,21.556
67,23.656
68,24.824
69,27.316
70,30.223999
71,33.815998
72,34.368
73,34.312
74,27.646
75,21.584
76,18.21
77,16.84
78,16.854
79,19.104
80,18.504
81,15.38
82,12.316
83,9.578
84,10.71
85,12.932
86,15.146
87,16.678
88,17.882
89,17.68
90,18.536
91,19.952
92,21.866
93,21.852
94,21.146
95,19.105999
96,16.798
97,14.472
98,14.731999
99,14.7699995
100,15.278
101,16.067999
102,17.198
103,18.864
104,22.45
105,27.634
106,34.196
107,37.961998
108,40.604
109,40.47
110,36.846
111,28.984
112,24.18
113,20.938
114,16.91
115,13.246
116,12.226
117,10.938
118,8.152
119,9.394
120,14.042
121,17.21
122,21.022
123,23.912
124,25.168
125,23.726
126,24.292
127,23.473999
128,24.726
129,24.146
130,22.892
131,21.314
132,18.478
133,15.206
134,14.504
135,14.976
136,15.724
137,18.498001
138,21.496
139,24.504
140,28.512
141,33.18
142,36.87
143,39.748
144,38.552
145,34.678
146,30.778
147,25.274
148,19.8
149,16.09
150,13.47
151,9.032
152,6.99
153,4.83
154,5.748
155,8.452
156,11.696
157,14.51
158,16.492
159,18.096
160,19.556
161,20.31
162,18.992
163,19.3
164,18.826
165,19.44
166,19.84
167,21.14
168,20.369999
169,20.296
170,18.08
171,16.89
172,17.902
173,20.138
174,21.567999
175,23.123999
176,25.231998
177,26.949999
178,28.81
179,31.586
180,34.172
181,38.066
182,39.604
183,38.248
184,34.526
185,32.902
186,28.098
187,24.154
188,21.92
189,18.960001
190,13.694
191,9.364
192,6.7739997
193,6.0579996
194,8.838
195,11.886
196,15.956
197,19.304
198,21.424
199,21.548
200,21.764
201,20.944
202,19.478
203,18.826
204,17.694
205,15.844
206,12.8
207,10.558
208,8.36
209,7.504
210,6.886
211,7.326
212,8.244
213,9.0060005
214,9.582
215,10.2675
216,11.8
