Frame #,Angle
0,0.29666668
1,0.37
2,0.452
3,0.52599996
4,0.584
5,0.738
6,0.642
7,0.734
8,0.672
9,0.552
10,0.368
11,0.96999997
12,1.3379999
13,1.9419999
14,2.8079998
15,4.3599997
16,5.9379997
17,7.684
18,9.6
19,11.778
20,13.648
21,14.264
22,15.614
23,17.152
24,18.008
25,18.778
26,19.99
27,20.308
28,20.746
29,21.49
30,21.816
31,22.486
32,22.996
33,22.866001
34,22.412
35,21.612
36,20.814001
37,19.746
38,19.356
39,18.48
40,17.778
41,17.206
42,17.754
43,17.338
44,18.308
45,19.24
46,20.064
47,19.562
48,19.852
49,18.544
50,16.868
51,14.866
52,13.582
53,11.4
54,9.874001
55,8.686
56,7.574
57,6.5759997
58,6.262
59,6.358
60,8.218
61,11.132
62,13.884
63,17.12
64,20.27
65,22.504
66,23.986
67,25.368
68,26.164
69,26.516
70,26.834
71,27.133999
72,26.896
73,26.685999
74,26.416
75,25.312
76,23.782
77,22.886
78,21.848
79,21.16
80,20.346
81,19.776001
82,19.136
83,18.312
84,16.986
85,16.154
86,15.294
87,14.474
88,13.696
89,12.92
90,12.016
91,11.104
92,9.3359995
93,7.6219997
94,5.666
95,3.856
96,2.088
97,1.372
98,1.08
99,1.75
100,2.628
101,3.374
102,3.8339999
103,3.488
104,3.696
105,5.348
106,7.806
107,10.45
108,13.622
109,16.314
110,17.344
111,18.402
112,19.742
113,21.166
114,22.496
115,23.956
116,24.322
117,23.664
118,22.496
119,21.186
120,19.692
121,18.794
122,18.326
123,18.124
124,18.24
125,18.188
126,17.734
127,17.656
128,17.374
129,16.712
130,16.168
131,15.294
132,13.6119995
133,11.964
134,10.566
135,8.598
136,6.838
137,5.5499997
138,4.222
139,2.82
140,2.604
141,3.172
142,3.8400002
143,4.688
144,4.928
145,4.3180003
146,3.7120001
147,3.796
148,5.3840003
149,8.4
150,11.544
151,14.564
152,17.25
153,19.264
154,20.32
155,21.644001
156,22.754
157,24.282
158,25.03
159,26.17
160,26.528
161,26.852001
162,26.522001
163,26.368
164,25.854
165,25.38
166,25.016
167,24.454
168,23.808
169,23.126
170,23.076
171,22.57
172,21.102
173,19.664
174,18.288
175,16.956
176,15.574
177,14.900001
178,13.59
179,11.866
180,9.794
181,7.41
182,5.288
183,3.514
184,2.29
185,1.906
186,2.236
187,2.608
188,3.326
189,3.468
190,3.488
191,4.684
192,6.52
193,8.698
194,12.0199995
195,15.142
196,17.362
197,19.342
198,21.058
199,22.128
200,23.302
201,24.246
202,24.772
203,24.846
204,24.644001
205,24.282
206,23.446001
207,22.62
208,21.292
209,20.176
210,18.77
211,17.77
212,16.942
213,16.51
214,15.788
215,15.35
216,14.444
217,13.194
218,12.062
219,10.636
220,9.066
221,8.062
222,6.742
223,5.592
224,5.032
225,3.934
226,2.732
227,2.276
228,2.13
229,2.098
230,2.522
231,2.658
232,3.2480001
233,3.51
234,3.046
235,3.248
236,4.176
237,5.552
238,7.012
239,8.668
240,9.738
241,10.776
242,10.866
243,10.902
244,11.852
245,13.11
246,13.568
247,14.23
248,15.01
249,15.136
250,14.872
251,15.15
252,14.954
253,14.762
254,14.7475
255,14.923333
