Frame #,Angle
0,3.5833333
1,3.5
2,3.516
3,3.26
4,3.098
5,2.756
6,2.248
7,1.8499999
8,1.874
9,1.67
10,1.506
11,1.378
12,1.166
13,0.904
14,0.892
15,0.71999997
16,0.858
17,0.924
18,0.66
19,0.622
20,0.96
21,1.136
22,1.094
23,1.1
24,0.928
25,0.654
26,0.338
27,0.38
28,0.536
29,0.584
30,0.536
31,0.552
32,0.672
33,0.74
34,0.686
35,1.294
36,1.9580001
37,2.55
38,3.238
39,3.812
40,3.29
41,3.1859999
42,2.612
43,2.35
44,2.322
45,2.544
46,2.768
47,3.966
48,5.632
49,7.03
50,10.292
51,13.33
52,13.506
53,14.8359995
54,17.022
55,18.542
56,17.812
57,19.056
58,17.754
59,15.008
60,10.3
61,8.022
62,6.522
63,5.3519998
64,5.124
65,5.868
66,6.454
67,6.278
68,5.8980002
69,5.7260003
70,4.974
71,4.092
72,3.0540001
73,2.65
74,1.864
75,2.26
76,1.986
77,1.88
78,1.982
79,3.244
80,4.128
81,5.41
82,6.646
83,7.14
84,5.704
85,4.116
86,2.67
87,1.434
88,1.2880001
89,2.158
90,2.644
91,3.618
92,5.934
93,7.8059998
94,9.206
95,12.632
96,16.118
97,19.158
98,23.032
99,28.644
100,32.39
101,36.538002
102,38.426
103,39.786
104,38.73
105,34.792
106,30.342
107,28.034
108,23.538
109,18.896
110,15.092
111,11.464
112,7.898
113,5.542
114,3.84
115,4.346
116,3.942
117,3.006
118,2.612
119,3.112
120,2.932
121,3.012
122,2.902
123,3.2779999
124,3.21
125,4.716
126,5.042
127,5.548
128,5.558
129,4.81
130,2.9980001
131,3.65
132,3.638
133,3.26
134,3.442
135,4.992
136,5.2139997
137,6.792
138,8.538
139,9.692
140,10.762
141,11.844
142,13.008
143,15.286
144,20.206
145,25.586
146,31.41
147,35.53
148,38.078
149,36.18
150,33.964
151,32.77
152,29.118
153,25.568
154,23.904
155,19.068
156,12.076
157,8.908
158,7.0740004
159,6.228
160,6.722
161,8.596
162,8.8880005
163,8.36
164,8.352
165,9.534
166,10.2300005
167,11.7960005
168,13.3880005
169,14.224
170,15.992001
171,16.172
172,13.376
173,10.43
174,7.51
175,3.104
176,0.712
177,3.5119998
178,4.614
179,6.302
180,9.164
181,10.448
182,10.116
183,11.936
184,13.472
185,15.55
186,20.016
187,24.424
188,31.306
189,37.106
190,38.772
191,37.422
192,34.014
193,29.914
194,27.22
195,23.647999
196,19.532
197,16.642
198,12.686
199,7.388
200,4.84
201,4.698
202,4.824
203,3.8075
204,3.3066666
