Frame #,Angle
0,6.9533334
1,7.2025
2,6.95
3,6.898
4,7.194
5,6.9379997
6,6.86
7,7.242
8,7.166
9,6.954
10,7.35
11,7.894
12,8.96
13,10.634
14,12.854
15,15.678
16,19.482
17,22.41
18,25.676
19,27.734
20,28.976
21,28.01
22,26.793999
23,24.434
24,21.8
25,18.528
26,15.322
27,12.662
28,11.084
29,10.128
30,9.651999
31,10.846
32,11.598
33,12.036
34,12.83
35,13.526
36,13.852
37,14.42
38,14.972
39,15.25
40,15.744
41,15.372
42,16.172
43,17.504
44,19.398
45,20.702
46,23.102001
47,23.34
48,22.922
49,20.59
50,18.369999
51,15.63
52,14.639999
53,13.288
54,13.25
55,13.824
56,14.522
57,15.806001
58,18.318
59,21.956001
60,28.24
61,35.696
62,42.28
63,48.292
64,53.068
65,54.248
66,53.332
67,51.14
68,47.966
69,43.815998
70,38.926
71,33.503998
72,27.996
73,22.816
74,18.094
75,14.202
76,11.574
77,10.156
78,9.582
79,9.778
80,10.394
81,12.076
82,14.268
83,15.65
84,17.734001
85,20.068
86,21.210001
87,21.720001
88,21.776001
89,20.492
90,19.262001
91,17.95
92,15.72
93,14.62
94,13.404
95,12.286
96,11.368
97,11.5060005
98,11.106
99,11.8220005
100,12.92
101,14.592
102,17.174
103,21.086
104,27.228
105,35.414
106,44.116
107,51.498
108,57.63
109,60.598
110,59.818
111,57.607998
112,54.302
113,50.054
114,45.442
115,40.218
116,33.928
117,27.568
118,21.192
119,15.41
120,11.598
121,9.804
122,9.758
123,10.61
124,12.948
125,15.444
126,17.708
127,20.154
128,22.494
129,23.876
130,24.916
131,24.806
132,23.32
133,22.168
134,20.706
135,18.328
136,16.638
137,15.926
138,15.012
139,13.822
140,13.318
141,12.748
142,12.462
143,13.616
144,16.364
145,20.278
146,25.872
147,32.282
148,39.06
149,45.170002
150,49.62
151,51.872
152,51.778
153,49.56
154,45.524002
155,42.032
156,37.55
157,33.8
158,29.268
159,25.304
160,20.232
161,16.642
162,13.178
163,11.508
164,11.08
165,11.64
166,13.164
167,15.162
168,16.636
169,17.996
170,19.614
171,21.056
172,21.185999
173,21.269999
174,20.831999
175,20.432
176,19.56
177,19.272
178,18.33
179,17.36
180,16.552
181,15.054
182,14.524
183,14.78
184,15.348001
185,16.122
186,17.804
187,19.96
188,22.698
189,26.817999
190,32.312
191,39.45
192,46.506
193,53.03
194,57.778
195,60.164
196,60.14
197,58.494
198,56.412
199,52.818
200,48.558
201,42.672
202,36.86
203,29.868
204,23.524
205,18.26
206,14.533999
207,12.028
208,10.849999
209,11.418
210,12.844
211,14.898
212,17.48
213,19.812
214,21.572
215,22.754
216,23.658
217,23.918
218,23.384
219,21.964
220,20.772
221,19.53
222,17.448
223,16.728
224,17.072
225,16.768
226,16.354
227,16.63
228,16.906
229,17.274
230,18.706
231,21.298
232,24.206
233,27.352
234,31.189999
235,35.706
236,40.16
237,45.416
238,50.468
239,53.554
240,54.162
241,53.670002
242,50.48
243,46.262
244,42.058
245,37.56
246,31.722
247,26.46
248,21.634
249,17.26
250,14.202001
251,12.862
252,12.622
253,12.728
254,12.9675
255,13.466666
