Frame #,Angle
0,1.7733333
1,2.1
2,2.322
3,2.638
4,2.754
5,3.52
6,3.866
7,4.218
8,4.41
9,4.5
10,4.424
11,4.186
12,3.8
13,3.368
14,3.296
15,3.03
16,2.928
17,2.872
18,2.908
19,2.96
20,3.122
21,3.04
22,2.944
23,2.9819999
24,3.148
25,3.09
26,3.43
27,3.96
28,4.328
29,4.1879997
30,4.34
31,4.456
32,4.304
33,4.082
34,3.76
35,3.67
36,3.512
37,3.32
38,3.114
39,3.478
40,3.082
41,2.86
42,2.748
43,2.77
44,2.606
45,2.762
46,2.34
47,2.346
48,2.47
49,2.594
50,2.4060001
51,2.842
52,2.622
53,1.922
54,2.028
55,3.292
56,4.5820003
57,6.048
58,8.382
59,9.81
60,11.018
61,12.036
62,13.492
63,14.02
64,14.844
65,15.564
66,16.416
67,16.482
68,17.234001
69,17.34
70,16.582
71,14.954
72,13.568
73,11.688
74,9.812
75,8.828
76,8.02
77,6.982
78,5.696
79,5.2200003
80,3.9520001
81,2.7020001
82,2.766
83,3.096
84,5.384
85,8.018
86,11.008
87,13.158
88,15.226
89,15.644
90,16.534
91,17.562
92,16.754
93,15.0720005
94,12.336
95,8.702001
96,5.506
97,4.768
98,5.6879997
99,7.072
100,8.58
101,10.074
102,11.306
103,12.796
104,14.304
105,16.71
106,18.346
107,19.088
108,18.552
109,17.372
110,15.45
111,13.158
112,10.898
113,9.0199995
114,7.394
115,5.11
116,3.576
117,3.252
118,2.154
119,1.472
120,2.384
121,3.3439999
122,4.192
123,6.118
124,8.096
125,10.052
126,11.74
127,14.23
128,16.628
129,18.296
130,19.174
131,19.142
132,16.686
133,13.388
134,9.83
135,6.374
136,5.022
137,6.002
138,7.384
139,9.986
140,12.2439995
141,14.125999
142,14.596
143,15.502
144,16.322
145,17.772
146,17.744
147,17.644001
148,16.246
149,15.334001
150,13.944
151,13.0460005
152,11.82
153,10.832
154,9.09
155,6.664
156,4.412
157,3.044
158,2.536
159,2.226
160,3.328
161,4.526
162,6.358
163,8.782
164,11.188
165,13.573999
166,16.75
167,18.708
168,19.584
169,19.748
170,16.924
171,12.406
172,9.726
173,7.626
174,6.0160003
175,6.7980003
176,8.882
177,8.272
178,8.202
179,8.882
180,10.97
181,12.526
182,15.116
183,16.91
184,17.34
185,16.652
186,14.915999
187,13.104
188,11.206
189,9.416
190,6.382
191,4.534
192,2.938
193,1.4300001
194,0.71999997
195,1.332
196,1.576
197,1.6999999
198,2.808
199,4.276
200,5.592
201,8.002
202,10.136
203,12.608
204,14.922
205,17.01
206,18.466
207,19.394
208,18.272
209,14.684
210,11.22
211,7.0959997
212,3.724
213,1.334
214,1.055
215,0.4
