Frame #,Angle
0,28.213333
1,28.615
2,29.468
3,30.268
4,33.884
5,36.324
6,39.978
7,41.018
8,42.012
9,41.614002
10,41.492
11,38.74
12,37.964
13,35.774002
14,34.08
15,32.446
16,32.104
17,32.986
18,33.982002
19,34.868
20,36.356
21,37.094
22,35.678
23,35.948
24,35.32
25,33.920002
26,32.97
27,32.975998
28,32.006
29,31.138
30,30.552
31,30.452
32,30.022
33,29.144
34,28.234
35,27.934
36,27.356
37,27.446001
38,27.130001
39,26.212
40,26.484
41,25.134
42,23.686
43,23.864
44,25.872
45,25.544
46,25.96
47,25.838
48,25.84
49,26.004
50,28.342001
51,31.342001
52,34.664
53,37.426
54,38.18
55,38.946
56,39.308
57,38.944
58,38.42
59,38.932
60,37.962
61,37.242
62,36.554
63,35.252
64,34.004
65,32.758
66,31.012001
67,29.494
68,28.044
69,27.148
70,26.102
71,25.081999
72,25.132
73,24.605999
74,24.916
75,25.124
76,25.252
77,25.236
78,25.972
79,23.414
80,21.878
81,20.702
82,18.582
83,15.558
84,15.55
85,15.056
86,14.75
87,14.904
88,17.868
89,20.066
90,23.242
91,26.744
92,30.96
93,32.7
94,34.246
95,34.44
96,34.396
97,33.224
98,32.906
99,32.224
100,31.286
101,30.171999
102,29.244
103,27.924
104,26.392
105,26.058
106,25.468
107,23.792
108,22.728
109,21.882
110,21.188
111,20.892
112,22.374
113,22.142
114,22.678
115,23.278
116,23.081999
117,21.32
118,20.264
119,18.75
120,16.062
121,15.262
122,16.202
123,18.648
124,22.216
125,25.802
126,28.546
127,31.86
128,34.114
129,33.388
130,33.662
131,33.298
132,30.774
133,29.02
134,28.514
135,26.97
136,25.83
137,26.096
138,24.608
139,22.878
140,20.778
141,18.822
142,17.048
143,16.948
144,16.998001
145,17.758
146,18.884
147,18.434
148,17.198
149,16.636
150,15.9539995
151,14.2
152,11.952
153,9.148
154,6.588
155,3.972
156,2.74
157,2.132
158,3.9299998
159,5.726
160,10.094
161,13.98
162,17.807999
163,20.424
164,22.793999
165,23.604
166,23.906
167,25.514
168,26.592
169,27.14
170,26.86
171,27.008
172,25.976
173,25.138
174,24.664
175,24.252
176,22.832
177,22.284
178,21.49
179,19.478
180,17.688
181,18.788
182,17.646
183,16.57
184,17.66
185,17.768
186,15.77
187,16.898
188,18.12
189,15.68
190,13.968
191,12.066
192,9.51
193,6.458
194,6.244
195,6.16
196,6.732
197,8.028
198,10.719999
199,13.934
200,17.916
201,21.598
202,23.858
203,25.962
204,27.298
205,27.812
206,26.258
207,24.998
208,23.118
209,20.960001
210,18.928
211,18.434
212,16.836
213,15.25
214,14.064
215,12.969999
216,11.576667
