Frame #,Angle
0,0.83
1,0.72999996
2,0.59999996
3,0.696
4,0.478
5,0.654
6,0.62
7,0.65
8,0.586
9,0.802
10,1.04
11,1.078
12,1.314
13,1.3479999
14,1.0879999
15,0.914
16,1.214
17,1.448
18,1.798
19,1.746
20,1.848
21,1.758
22,1.704
23,1.418
24,1.73
25,1.822
26,1.912
27,2.106
28,2.598
29,2.9720001
30,2.898
31,3.034
32,3.098
33,3.48
34,3.832
35,4.65
36,5.292
37,5.746
38,6.368
39,6.702
40,8.618
41,9.848
42,11.966
43,14.37
44,16.425999
45,16.355999
46,18.414
47,18.918
48,19.058
49,19.666
50,21.186
51,21.332
52,21.636
53,22.144
54,22.888
55,22.018
56,20.514
57,19.434
58,18.044
59,16.256
60,16.53
61,17.394001
62,16.098
63,12.978
64,10.092
65,6.6559997
66,3.512
67,2.394
68,3.384
69,4.29
70,5.422
71,7.34
72,9.008
73,8.458
74,8.186
75,8.062
76,7.784
77,9.472
78,12.544
79,14.36
80,15.182
81,17.29
82,17.654
83,18.088
84,19.654
85,21.48
86,21.134
87,21.028
88,20.87
89,19.54
90,18.25
91,17.456
92,16.196
93,14.728
94,14.464
95,15.5
96,14.262
97,12.426
98,10.33
99,8.474
100,6.368
101,5.408
102,7.206
103,9.51
104,11.94
105,12.28
106,12.944
107,10.716
108,8.372
109,7.922
110,7.968
111,8.838
112,10.7
113,14.45
114,16.502
115,19.542
116,21.904
117,24.082
118,24.648
119,23.726
120,21.964
121,19.86
122,16.848
123,14.402
124,13.038
125,11.486
126,10.578
127,11.138
128,9.028
129,7.416
130,6.59
131,6.198
132,5.7400002
133,7.308
134,8.802
135,10.648
136,12.13
137,13.674
138,15.752
139,15.976
140,15.308
141,13.07
142,9.936
143,6.684
144,4.922
145,3.568
146,3.1360002
147,5.712
148,9.864
149,14.574
150,18.742
151,23.71
152,26.944
153,27.056
154,24.454
155,21.69
156,18.52
157,15.112
158,14.022
159,13.868
160,14.502
161,15.696
162,15.518
163,12.458
164,9.860001
165,7.4880004
166,5.268
167,3.698
168,4.504
169,7.622
170,9.652
171,8.368
172,7.5
173,6.06
174,2.746
175,1.368
176,3.34
177,6.3259997
178,7.594
179,8.278
180,10.63
181,12.726
182,14.774
183,18.148
184,20.954
185,20.772
186,20.14
187,18.054
188,16.224
189,15.632
190,14.860001
191,14.558001
192,15.676001
193,16.128
194,16.988
195,17.456
196,14.684
197,11.312
198,8.65
199,5.932
200,4.5
201,5.988
202,8.108
203,10.124
204,12.13
205,12.43
206,12.786
207,10.4279995
208,7.836
209,5.264
210,4.842
211,4.39
212,5.552
213,5.7539997
214,6.5439997
215,8.6119995
216,10.926
217,13.284
218,17.2
219,19.218
220,18.93
221,17.662
222,15.358
223,13.14
224,11.472
225,11.356
226,11.038
227,12.264
228,14.586
229,16.216
230,13.424
231,10.996
232,8.726
233,5.034
234,3.6820002
235,4.816
236,7.43
237,10.3220005
238,13.088
239,15.11
240,16.348
241,16.23
242,14.576
243,11.748
244,8.334001
245,7.6080003
246,6.846
247,6.32
248,7.992
249,10.63
250,12.152
251,14.066
252,16.472
253,17.936
254,17.822
255,16.514
256,14.59
257,13.232
258,12.06
259,12.486
260,13.624001
261,15.2960005
262,16.358
263,17.32
264,16.384
265,12.938001
266,9.64
267,6.204
268,3.308
269,1.566
270,3.3200002
271,5.306
272,8.784
273,12.165999
274,14.55
275,15.266
276,15.168
277,11.982
278,8.554
279,6.6
280,6.3180003
281,4.436
282,5.578
283,7.9700003
284,9.828
285,11.252
286,14.756
287,17.048
288,17.66
289,17.446
290,16.322
291,15.414
292,14.534
293,13.718
294,13.052
295,12.108
296,12.094
297,11.904
298,11.67
299,11.92
300,11.338
301,8.948
302,6.794
303,5.646
304,5.588
305,6.994
306,8.28
307,10.146667
