Frame #,Angle
0,1.4238719
1,1.426787
2,1.4310199
3,1.4395828
4,1.4512291
5,1.465281
6,1.4796072
7,1.4916486
8,1.4988546
9,1.4995884
10,1.4941826
11,1.4856206
12,1.479054
13,1.4807924
14,1.4968357
15,1.53106
16,1.5838262
17,1.6520215
18,1.73002
19,1.8111637
20,1.8896731
21,1.9621154
22,2.0274153
23,2.085934
24,2.1382551
25,2.1839068
26,2.2207258
27,2.245717
28,2.2569075
29,2.2556653
30,2.2490969
31,2.2523355
32,2.2901413
33,2.3978713
34,2.6215372
35,3.016696
36,3.64498
37,4.5679083
38,5.838125
39,7.489105
40,9.52486
41,11.912879
42,14.582389
43,17.42876
44,20.323734
45,23.130024
46,25.716219
47,27.969128
48,29.8017
49,31.155394
50,31.997095
51,32.314045
52,32.10947
53,31.401428
54,30.226532
55,28.648981
56,26.770628
57,24.737556
58,22.737627
59,20.985899
60,19.696888
61,19.049358
62,19.151407
63,20.01598
64,21.55328
65,23.583378
66,25.865076
67,28.133883
68,30.138681
69,31.670525
70,32.58019
71,32.786034
72,32.275578
73,31.106068
74,29.404799
75,27.365866
76,25.238796
77,23.305578
78,21.844065
79,21.082785
80,21.158403
81,22.086777
82,23.75549
83,25.941849
84,28.351915
85,30.66931
86,32.60224
87,33.92031
88,34.476654
89,34.216373
90,33.175648
91,31.476187
92,29.315681
93,26.95171
94,24.67662
95,22.782644
96,21.51879
97,21.047552
98,21.413664
99,22.533373
100,24.20788
101,26.159845
102,28.084253
103,29.699186
104,30.786345
105,31.216103
106,30.95588
107,30.064568
108,28.680544
109,27.006172
110,25.287853
111,23.789885
112,22.762682
113,22.405878
114,22.83224
115,24.042482
116,25.919027
117,28.240778
118,30.717182
119,33.03412
120,34.900154
121,36.08433
122,36.441772
123,35.9262
124,34.5914
125,32.585403
126,30.137846
127,27.538017
128,25.10271
129,23.135061
130,21.877987
131,21.471312
132,21.924913
133,23.11519
134,24.806799
135,26.6963
136,28.466978
137,29.840523
138,30.616468
139,30.694712
140,30.08045
141,28.876783
142,27.270115
143,25.509005
144,23.876297
145,22.654993
146,22.087343
147,22.332497
148,23.433691
149,25.303572
150,27.732412
151,30.42035
152,33.026855
153,35.224144
154,36.743946
155,37.411346
156,37.16202
157,36.04405
158,34.20925
159,31.896399
160,29.405117
161,27.060963
162,25.173279
163,23.98922
164,23.650791
165,24.16748
166,25.412086
167,27.14201
168,29.042728
169,30.785503
170,32.082916
171,32.730644
172,32.629875
173,31.78953
174,30.309292
175,28.353346
176,26.12049
177,23.812593
178,21.601639
179,19.605743
180,17.8733
181,16.379583
182,15.040697
183,13.749935
184,12.412738
185,10.977589
186,9.453445
187,7.906805
188,6.430713
189,5.115979
190,4.025888
191,3.1821036
192,2.5646207
193,2.131189
194,1.8331585
195,1.6283147
196,1.4870975
197,1.3934499
198,1.338119
199,1.3145728
200,1.3164595
201,1.3370982
202,1.3691956
203,1.4061357
204,1.4417466
205,1.4694432
206,1.4821535
207,1.4737555
208,1.4397184
209,1.378928
210,1.2959782
211,1.2016006
212,1.1105427
213,1.039623
214,1.0041407
215,1.0138438
216,1.0703341
217,1.1670797
218,1.2905235
219,1.4236019
220,1.549456
221,1.6554201
222,1.736837
223,1.8005804
224,1.8669542
225,1.971977
226,2.167554
227,2.5186548
228,3.0975642
229,3.9759245
230,5.2139096
231,6.8497148
232,8.889945
233,11.302752
234,14.015835
235,16.92025
236,19.8792
237,22.743347
238,25.369154
239,27.635218
240,29.453661
241,30.773943
242,31.576424
243,31.859873
244,31.629147
245,30.88738
246,29.637589
247,27.89572
248,25.709145
249,23.172579
250,20.435427
251,17.693207
252,15.1599455
253,13.029701
254,11.437951
255,10.431751
256,9.959928
257,9.890321
258,10.048475
259,10.266534
260,10.432036
261,10.522127
262,10.611571
263,10.852063
264,11.430896
265,12.517275
266,14.21167
267,16.512823
268,19.312557
269,22.415916
270,25.581656
271,28.569517
272,31.180399
273,33.2779
274,34.789043
275,35.687595
276,35.970913
277,35.640514
278,34.695095
279,33.139534
280,31.00568
281,28.374334
282,25.388912
283,22.253088
284,19.208027
285,16.492903
286,14.300143
287,12.737979
288,11.809934
289,11.419032
290,11.397894
291,11.556916
292,11.736147
293,11.850047
294,11.912306
295,12.032277
296,12.382116
297,13.147105
298,14.469576
299,16.402985
300,18.889322
301,21.768415
302,24.810238
303,27.761625
304,30.391035
305,32.51997
306,34.03185
307,34.864944
308,34.995426
309,34.423595
310,33.16871
311,31.276787
312,28.8339
313,25.979317
314,22.906725
315,19.850592
316,17.055967
317,14.739019
318,13.046095
319,12.025118
320,11.61567
321,11.66264
322,11.95338
323,12.270774
324,12.446759
325,12.405813
326,12.187991
327,11.9397545
328,11.874714
329,12.218037
330,13.146179
331,14.735946
332,16.941431
333,19.604013
334,22.486893
335,25.323734
336,27.868082
337,29.927832
338,31.377512
339,32.15175
340,32.22958
341,31.620432
342,30.360495
343,28.52082
344,26.223635
345,23.653877
346,21.053953
347,18.69531
348,16.833614
349,15.654797
350,15.229785
351,15.494735
352,16.26596
353,17.282778
354,18.269905
355,19.002846
356,19.35901
357,19.341774
358,19.0741
359,18.765732
360,18.662094
361,18.985355
362,19.882006
363,21.391142
364,23.43682
365,25.844334
366,28.378181
367,30.78867
368,32.852253
369,34.396404
370,35.309006
371,35.531483
372,35.045517
373,33.8619
374,32.02226
375,29.606678
376,26.744144
377,23.617664
378,20.457548
379,17.511475
380,15.004393
381,13.097769
382,11.856668
383,11.23612
384,11.099863
385,11.261985
386,11.538857
387,11.802383
388,12.019595
389,12.2638235
390,12.695024
391,13.518163
392,14.928
393,17.052586
394,19.911087
395,23.398825
396,27.299349
397,31.318495
398,35.13446
399,38.449394
400,41.028675
401,42.7209
402,43.460133
403,43.251163
404,42.148914
405,40.24047
406,37.63687
407,34.472183
408,30.90839
409,27.137037
410,23.371637
411,19.82635
412,16.6875
413,14.084405
414,12.069342
415,10.615224
416,9.636197
417,9.022754
418,8.6820135
419,8.572607
420,8.722273
421,9.219138
422,10.183887
423,11.730087
424,13.922311
425,16.745314
426,20.095984
427,23.794094
428,27.609713
429,31.301016
430,34.65136
431,37.490685
432,39.706875
433,41.244522
434,42.090466
435,42.252716
436,41.76246
437,40.673073
438,39.06067
439,37.033012
440,34.744972
441,32.366474
442,30.059214
443,27.957085
444,26.145317
445,24.633211
446,23.38434
447,22.339264
448,21.437246
449,20.633327
450,19.920595
451,19.30806
452,18.802681
453,18.389423
454,18.016829
455,17.589024
456,16.993193
457,16.130867
458,14.954573
459,13.505302
460,11.927968
461,10.446652
462,9.320781
463,8.788572
464,9.000259
465,9.976115
466,11.6045885
467,13.671459
468,15.905145
469,18.034016
470,19.828966
471,21.122559
472,21.806799
473,21.827475
474,21.185814
475,19.947166
476,18.255383
477,16.335978
478,14.480573
479,12.993264
480,12.128086
481,12.023238
482,12.675114
483,13.942157
484,15.594874
485,17.378193
486,19.080193
487,20.560928
488,21.755295
489,22.650545
490,23.25497
491,23.562832
492,23.540672
493,23.137094
494,22.303274
495,21.016634
496,19.312702
497,17.309662
498,15.204954
499,13.251706
500,11.728025
501,10.878086
502,10.852912
503,11.675971
504,13.238038
505,15.308214
506,17.583735
507,19.747562
508,21.51504
509,22.663433
510,23.05479
511,22.64251
512,21.472921
513,19.691631
514,17.546614
515,15.365853
516,13.515955
517,12.343344
518,12.100941
519,12.884419
520,14.617681
521,17.068932
522,19.90537
523,22.77209
524,25.36864
525,27.480122
526,28.989626
527,29.857069
528,30.083101
529,29.673918
530,28.643375
531,27.02937
532,24.928474
533,22.519255
534,20.07167
535,17.912643
536,16.363523
537,15.656506
538,15.883027
539,16.966953
540,18.681719
541,20.704384
542,22.700512
543,24.374474
544,25.504583
545,25.95913
546,25.69288
547,24.724894
548,23.150982
549,21.15208
550,18.989616
551,16.983913
552,15.479607
553,14.769795
554,15.026935
555,16.259388
556,18.310572
557,20.891548
558,23.650204
559,26.246183
560,28.410007
561,29.964975
562,30.820559
563,30.9521
564,30.375647
565,29.129612
566,27.280298
567,24.946413
568,22.315264
569,19.64116
570,17.226782
571,15.373696
572,14.311837
573,14.142026
574,14.813869
575,16.133198
576,17.8081
577,19.51439
578,20.958206
579,21.912865
580,22.238138
581,21.882458
582,20.8871
583,19.385769
584,17.605318
585,15.851968
586,14.4766655
587,13.806233
588,14.072215
589,15.351814
590,17.545424
591,20.394182
592,23.54802
593,26.646694
594,29.392076
595,31.589407
596,33.158638
597,34.10842
598,34.495518
599,34.386528
600,33.83184
601,32.854202
602,31.454512
603,29.633606
604,27.420246
605,24.90172
606,22.238848
607,19.665512
608,17.45949
609,15.889411
610,15.146067
611,15.295891
612,16.256676
613,17.810839
614,19.655228
615,21.474327
616,22.994284
617,24.019335
618,24.44571
619,24.250986
620,23.469711
621,22.188774
622,20.550611
623,18.750198
624,17.027235
625,15.653594
626,14.884433
627,14.897987
628,15.756682
629,17.394728
630,19.616503
631,22.141796
632,24.676641
633,26.968027
634,28.832632
635,30.180208
636,31.005098
637,31.345232
638,31.246454
639,30.743134
640,29.844128
641,28.533808
642,26.802702
643,24.68742
644,22.293236
