Frame #,Angle
0,9.6866665
1,9.4725
2,9.438
3,9.2960005
4,9.306
5,9.182
6,9.324
7,9.09
8,9.116
9,9.06
10,8.674
11,8.926001
12,8.494
13,8.938
14,8.992
15,9.191999
16,8.83
17,9.238
18,8.208
19,7.756
20,7.622
21,7.41
22,7.182
23,7.192
24,7.36
25,7.806
26,8.4
27,9.206
28,9.528
29,10.116
30,10.217999
31,9.962
32,9.83
33,10.2699995
34,10.6119995
35,11.934
36,14.628
37,19.736
38,23.394
39,28.37
40,32.078
41,34.328
42,32.824
43,32.21
44,28.986
45,24.534
46,19.504
47,14.9279995
48,12.07
49,8.764
50,7.65
51,8.440001
52,10.344
53,11.164
54,12.704
55,13.528
56,14.712
57,16.54
58,19.578
59,22.638
60,22.882
61,22.222
62,20.496
63,17.832
64,14.434
65,14.584
66,13.486
67,12.906
68,12.512
69,12.878
70,13.612
71,16.718
72,22.174
73,28.426
74,36.066
75,43.352
76,48.164
77,45.516
78,43.696
79,40.546
80,36.294
81,31.346
82,28.644001
83,21.914
84,17.15
85,12.952
86,10.208
87,9.88
88,12.012
89,13.154
90,13.442
91,14.86
92,16.668
93,18.666
94,23.202
95,25.698
96,25.15
97,23.442
98,21.046
99,15.642
100,13.604
101,13.932
102,14.098
103,14.372
104,15.022
105,18.958
106,17.158
107,23.072
108,30.424
109,37.41
110,40.688
111,48.232
112,45.414
113,38.904
114,33.358
115,27.122
116,20.76
117,15.234
118,12.168
119,8.184
120,4.246
121,3.978
122,7.6340003
123,11.174
124,12.936
125,16.622
126,18.676
127,20.737999
128,23.594
129,25.324
130,23.686
131,21.108
132,17.708
133,12.286
134,9.642
135,9.594
136,9.188
137,9.726
138,9.052
139,14.582
140,20.907999
141,27.546
142,31.976
143,38.696
144,39.196
145,35.354
146,31.632
147,29.609999
148,26.666
149,21.765999
150,17.237999
151,12.816
152,8.544
153,4.3519998
154,4.268
155,7.096
156,10.036
157,12.048
158,15.298
159,18.478
160,22.4
161,25.276001
162,28.582
163,28.332
164,25.412
165,21.322
166,16.964
167,12.398
168,11.242
169,11.436
170,12.3
171,15.91
172,22.348
173,28.374
174,33.664
175,38.416
176,40.982002
177,39.942
178,39.992
179,37.162003
180,32.192
181,28.806
182,25.138
183,20.380001
184,18.64
185,19.306667
