Frame #,Angle
0,7.52
1,7.505
2,7.236
3,6.748
4,6.744
5,6.81
6,6.8659997
7,7.0779996
8,7.3739996
9,7.344
10,7.496
11,7.268
12,7.066
13,7.026
14,6.1940002
15,5.934
16,5.982
17,5.828
18,5.774
19,6.81
20,7.004
21,7.136
22,7.1679997
23,7.146
24,6.262
25,6.11
26,5.904
27,6.078
28,5.264
29,6.3659997
30,5.862
31,5.844
32,5.334
33,6.5299997
34,6.428
35,6.388
36,5.916
37,6.592
38,7.026
39,6.698
40,8.0060005
41,9.996
42,11.82
43,13.378
44,16.8
45,21.81
46,23.906
47,26.614
48,31.082
49,31.53
50,30.232
51,29.558
52,26.862
53,20.03
54,16.082
55,11.11
56,7.658
57,5.962
58,6.5759997
59,7.5559998
60,9.214
61,10.982
62,11.31
63,11.7960005
64,12.76
65,14.05
66,15.754
67,16.588
68,17.302
69,16.632
70,15.15
71,12.012
72,10.736
73,9.082
74,7.58
75,6.914
76,7.516
77,7.1019998
78,7.522
79,9.522
80,11.91
81,16.79
82,24.050001
83,32.204002
84,43.594
85,54.068
86,62.032
87,68.244
88,71.386
89,64.840004
90,57.716
91,49.116
92,37.534
93,24.996
94,17.946
95,11.022
96,6.598
97,5.3199997
98,5.93
99,7.706
100,9.636
101,11.88
102,15.521999
103,19.376
104,22.07
105,23.894
106,25.152
107,23.282
108,20.252
109,16.218
110,12.754001
111,8.346
112,5.996
113,4.594
114,3.682
115,5.264
116,7.85
117,10.548
118,14.772
119,21.008
120,28.473999
121,37.068
122,46.328
123,53.086
124,59.55
125,62.778
126,59.178
127,53.02
128,46.966
129,39.428
130,29.212
131,21.108
132,14.252
133,9.04
134,4.568
135,4.3719997
136,7.052
137,9.35
138,12.94
139,15.83
140,17.876
141,19.07
142,21.162
143,21.966
144,21.478
145,20.054
146,18.142
147,14.916
148,11.364
149,9.17
150,7.132
151,8.318
152,10.894
153,12.998
154,16.458
155,21.710001
156,27.11
157,34.024
158,43.146
159,51.388
160,57.35
161,61.026
162,61.876
163,58.25
164,50.914
165,42.68
166,33.63
167,22.876
168,14.054
169,8.426
170,4.686
171,1.8959999
172,1.37
173,1.76
