Frame #,Angle
0,5.65
1,5.8825
2,6.078
3,6.212
4,6.822
5,7.21
6,7.212
7,7.284
8,7.924
9,8.102
10,8.004
11,8.346
12,8.524
13,8.064
14,7.896
15,8.236
16,8.538
17,8.824
18,9.344
19,9.77
20,10.098
21,10.3619995
22,10.834
23,11.19
24,11.224
25,11.366
26,10.646
27,9.772
28,9.002
29,8.42
30,6.82
31,6.806
32,6.738
33,6.644
34,6.024
35,6.346
36,6.07
37,5.548
38,4.1019998
39,3.6499999
40,3.034
41,2.192
42,1.692
43,2.256
44,3.84
45,5.8999996
46,9.33
47,12.662
48,17.16
49,19.522
50,22.46
51,23.331999
52,25.578
53,26.192
54,27.718
55,27.9
56,27.954
57,27.904
58,27.132
59,22.42
60,20.119999
61,17.656
62,15.332
63,14.165999
64,16.63
65,15.244
66,15.65
67,14.598
68,12.47
69,10.02
70,8.246
71,6.054
72,4.224
73,4.14
74,5.018
75,7.154
76,8.792
77,8.934
78,9.002
79,9.324
80,11.134
81,13.007999
82,15.938
83,19.594
84,22.51
85,23.751999
86,25.08
87,26.59
88,26.742
89,26.708
90,25.934
91,25.98
92,24.789999
93,22.538
94,19.272
95,18.02
96,14.934
97,13.7039995
98,14.15
99,14.14
100,12.698
101,12.102
102,10.748
103,7.8380003
104,6.222
105,4.456
106,3.22
107,1.944
108,2.76
109,4.568
110,7.238
111,9.652
112,10.438
113,9.014
114,9.376
115,10.196
116,10.0199995
117,12.207999
118,15.636
119,16.88
120,18.25
121,20.976
122,22.264
123,23.132
124,23.416
125,22.074
126,20.402
127,18.534
128,16.26
129,14.176001
130,12.644
131,10.6119995
132,10.296
133,10.794
134,10.854
135,10.216
136,8.596
137,7.216
138,4.76
139,2.83
140,1.78
141,2.688
142,3.486
143,5.868
144,8.792
145,11.47
146,12.6640005
147,11.552
148,11.182
149,11.257999
150,11.309999
151,12.474
152,15.696
153,17.54
154,18.602
155,19.328001
156,19.984
157,19.936
158,19.786
159,18.714
160,17.908
161,16.868
162,15.522
163,13.978
164,12.76
165,12.11
166,11.628
167,11.824
168,12.106
169,11.4939995
170,10.146
171,9.076
172,6.712
173,4.38
174,3.396
175,2.674
176,1.718
177,1.924
178,2.248
179,3.0
180,4.634
181,6.404
182,8.1779995
183,8.64
184,8.72
185,8.618
186,8.172
187,8.176
188,10.414
189,13.096
190,15.382
191,17.608
192,18.608
193,19.407999
194,19.694
195,20.338
196,20.088
197,20.185999
198,18.792
199,17.788
200,15.114
201,13.486
202,12.394
203,11.7960005
204,10.518
205,10.432
206,9.874
207,8.594
208,7.876
209,6.822
210,5.226
211,3.924
212,2.94
213,2.06
214,1.726
215,1.894
216,2.686
217,4.178
218,5.8199997
219,8.47
220,10.682
221,11.828
222,12.668
223,12.85
224,12.195
225,11.593333
