Frame #,Angle
0,16.256666
1,16.095
2,16.444
3,16.376
4,16.636
5,16.958
6,17.688
7,17.86
8,17.582
9,17.644001
10,18.806
11,19.036
12,18.192
13,18.44
14,19.352
15,17.788
16,18.33
17,19.05
18,19.108
19,18.32
20,19.566
21,19.778
22,19.986
23,20.722
24,20.79
25,20.356
26,19.116
27,18.888
28,17.779999
29,17.612
30,17.832
31,17.466
32,17.564
33,16.358
34,15.636
35,15.24
36,14.492
37,14.104
38,15.826
39,16.608
40,16.732
41,17.096
42,17.668
43,16.824
44,17.72
45,17.638
46,19.476
47,19.764
48,20.008
49,17.468
50,13.532
51,7.062
52,1.6659998
53,-3.772
54,-8.044
55,-9.84
56,-9.62
57,-10.642
58,-10.426
59,-10.816
60,-10.234
61,-9.238
62,-6.222
63,-1.8439999
64,3.352
65,5.064
66,5.4440002
67,6.6340003
68,7.728
69,8.248
70,10.536
71,13.202
72,14.668
73,15.908
74,16.29
75,16.004
76,15.348
77,14.528
78,11.929999
79,10.228
80,9.29
81,9.84
82,9.342
83,10.324
84,11.312
85,12.766001
86,13.058001
87,13.618
88,10.274
89,5.63
90,1.4320003
91,-3.4519997
92,-7.6959996
93,-10.08
94,-9.88
95,-11.298
96,-10.53
97,-11.816
98,-10.5
99,-8.87
100,-5.858
101,-4.716
102,-1.878
103,0.604
104,3.342
105,5.918
106,8.724
107,12.154
108,12.896
109,11.440001
110,11.564
111,11.87
112,10.132
113,9.562
114,8.968
115,6.59
116,4.802
117,4.328
118,4.274
119,8.776
120,12.102
121,14.734
122,15.722
123,13.468
124,6.712
125,-0.37400007
126,-8.008
127,-13.882
128,-15.008
129,-15.64
130,-14.224
131,-13.2699995
132,-8.374
133,-4.434
134,-0.5400001
135,1.6819999
136,5.258
137,6.13
138,7.586
139,9.684
140,12.12
141,15.616
142,16.358
143,15.462
144,15.7560005
145,16.904
146,15.304
147,15.016
148,14.692
149,12.88
150,13.084
151,17.26
152,20.53
153,20.004
154,23.058
155,23.44
156,21.463999
157,17.16
158,15.502
159,8.658
160,1.164
161,-5.54
162,-9.254
163,-11.85
164,-12.184
165,-8.842
166,-6.472
167,-1.2760001
168,2.932
169,4.7479997
170,6.4179997
171,6.7819996
172,6.804
173,8.416
174,11.594
175,12.642
176,15.088
177,16.002
178,16.716
179,16.302
180,15.874001
181,15.122001
182,12.964
183,11.57
184,10.106
185,9.798
186,9.054
187,8.82
188,10.252
189,12.316
190,10.875999
191,8.67
192,5.5839996
193,0.73399997
194,-4.3259997
195,-8.07
196,-11.032
197,-12.532
198,-13.034
199,-11.306
200,-6.222
201,0.31199995
202,4.988
203,8.012
204,10.904
205,10.904
206,7.296
207,9.0
208,11.352
209,11.356
210,11.568
211,15.842
212,15.5
213,14.262
214,13.052
215,11.748
216,9.194
217,7.148
218,5.536
219,5.202
220,5.218
221,5.718
222,7.47
223,9.542
224,10.007999
225,9.284
226,6.134
227,2.11
228,-3.196
229,-7.324
230,-10.722
231,-12.188
232,-11.3
233,-8.324
234,-1.4619999
235,3.056
236,6.138
237,6.66
238,7.4975
239,2.6633334
