Frame #,Angle
0,2.4333334
1,2.4975
2,2.49
3,2.674
4,2.992
5,3.678
6,4.2
7,4.622
8,3.92
9,3.1360002
10,2.5080001
11,1.534
12,1.66
13,2.522
14,3.432
15,3.564
16,4.17
17,3.214
18,2.358
19,1.546
20,1.578
21,1.25
22,1.538
23,1.816
24,1.896
25,1.628
26,2.296
27,2.9559999
28,3.896
29,4.834
30,5.892
31,7.0880003
32,9.39
33,12.04
34,14.7300005
35,16.59
36,17.262001
37,17.300001
38,16.424
39,15.02
40,13.516
41,12.314
42,10.136
43,8.184
44,6.432
45,5.762
46,6.284
47,7.25
48,8.182
49,10.492001
50,11.068
51,14.3
52,19.066
53,17.188
54,23.800001
55,31.784
56,36.044003
57,40.458
58,48.962
59,46.672
60,45.456
61,43.05
62,37.296
63,30.754
64,23.534
65,15.62
66,9.18
67,3.658
68,2.32
69,3.096
70,3.93
71,4.018
72,5.85
73,5.648
74,6.948
75,8.852
76,12.184
77,15.0060005
78,16.972
79,19.774
80,17.77
81,15.232
82,11.426
83,9.59
84,6.496
85,7.19
86,7.332
87,8.309999
88,8.217999
89,10.822
90,15.546
91,21.402
92,28.335999
93,37.19
94,41.344
95,44.704
96,42.554
97,42.642002
98,41.036
99,38.572
100,32.918
101,29.034
102,20.534
103,13.294001
104,7.284
105,4.316
106,3.894
107,5.208
108,5.594
109,6.432
110,6.3
111,7.7200003
112,9.882
113,12.842
114,12.784
115,13.338
116,11.256
117,8.2699995
118,5.202
119,5.088
120,4.362
121,5.58
122,7.0499997
123,10.1119995
124,14.58
125,20.386
126,25.464
127,32.714
128,36.872
129,40.054
130,42.864
131,42.146
132,40.974
133,40.376
134,35.52
135,27.814001
136,21.848
137,14.464001
138,7.804
139,4.498
140,3.4520001
141,4.7
142,5.36
143,4.476
144,5.304
145,6.1600003
146,7.6800003
147,9.266
148,11.296
149,11.634
150,9.874
151,7.988
152,5.828
153,4.834
154,4.28
155,5.43
156,5.376
157,7.006
158,9.6380005
159,13.788
160,19.064
161,26.556
162,28.61
163,34.62
164,39.468
165,41.739998
166,39.576
167,44.149998
168,42.304
169,36.176
170,28.316
171,24.042
172,16.7
173,10.914
174,9.172
175,10.394
176,10.364
177,11.36
178,11.842
179,11.406
180,12.238
181,13.2
182,14.078
183,14.4939995
184,14.62
185,12.502
186,10.15
187,7.052
188,5.018
189,4.192
190,4.394
191,5.396
192,7.428
193,9.504
194,12.530001
195,16.268
196,20.848
197,25.082
198,30.550001
199,35.362
200,39.92
201,42.496
202,41.9
203,39.014
204,35.834
205,33.1925
206,29.49
