Frame #,Angle
0,1.0721965
1,1.0552543
2,1.0360137
3,1.0006106
4,0.96418625
5,0.93060076
6,0.90727013
7,0.89748806
8,0.9024263
9,0.92044544
10,0.9490942
11,0.98602563
12,1.0297894
13,1.0807686
14,1.1401869
15,1.2086535
16,1.2850444
17,1.365824
18,1.4452218
19,1.5178214
20,1.5811495
21,1.6378291
22,1.696569
23,1.7708691
24,1.8746285
25,2.0176487
26,2.2017152
27,2.4186983
28,2.6517024
29,2.8800814
30,3.0853426
31,3.2564993
32,3.3933618
33,3.508009
34,3.623507
35,3.7719078
36,3.993358
37,4.336964
38,4.860205
39,5.6261606
40,6.698019
41,8.128663
42,9.946203
43,12.1417265
44,14.663738
45,17.418728
46,20.28131
47,23.112173
48,25.777262
49,28.161236
50,30.176552
51,31.7634
52,32.882015
53,33.50267
54,33.600056
55,33.151085
56,32.14312
57,30.59232
58,28.56549
59,26.19721
60,23.69894
61,21.347118
62,19.446142
63,18.27565
64,18.034485
65,18.790022
66,20.45335
67,22.790493
68,25.462627
69,28.082232
70,30.280487
71,31.763113
72,32.344677
73,31.964077
74,30.689693
75,28.702427
76,26.275457
77,23.74925
78,21.495438
79,19.862514
80,19.129543
81,19.457146
82,20.850353
83,23.14898
84,26.0582
85,29.194923
86,32.151394
87,34.560993
88,36.150215
89,36.760124
90,36.351807
91,35.000256
92,32.879547
93,30.24225
94,27.402464
95,24.710573
96,22.511318
97,21.093332
98,20.641893
99,21.199268
100,22.648733
101,24.73426
102,27.10778
103,29.389305
104,31.229347
105,32.359955
106,32.625443
107,31.995684
108,30.566303
109,28.549171
110,26.252848
111,24.048658
112,22.319193
113,21.396984
114,21.501966
115,22.69175
116,24.843645
117,27.677195
118,30.806408
119,33.80961
120,36.302586
121,37.99319
122,38.707966
123,38.397823
124,37.130867
125,35.07474
126,32.478294
127,29.653742
128,26.952011
129,24.722492
130,23.265282
131,22.78296
132,23.339972
133,24.842333
134,27.053568
135,29.638844
136,32.221825
137,34.445724
138,36.025494
139,36.774296
140,36.608025
141,35.54342
142,33.690826
143,31.244078
144,28.473648
145,25.715275
146,23.33658
147,21.685946
148,21.034433
149,21.51814
150,23.098322
151,25.56173
152,28.559134
153,31.667004
154,34.46118
155,36.58429
156,37.788155
157,37.94954
158,37.070644
159,35.268894
160,32.76091
161,29.843857
162,26.872643
163,24.220423
164,22.225088
165,21.132582
166,21.049913
167,21.917883
168,23.521948
169,25.53789
170,27.59654
171,29.350769
172,30.531874
173,30.979528
174,30.648605
175,29.602926
176,28.002329
177,26.086332
178,24.15594
179,22.543266
180,21.564837
181,21.466688
182,22.372257
183,24.245398
184,26.886854
185,29.968454
186,33.091717
187,35.855812
188,37.92117
189,39.052868
190,39.13916
191,38.193512
192,36.34636
193,33.829227
194,30.953432
195,28.08153
196,25.585268
197,23.793219
198,22.937672
199,23.112099
200,24.250963
201,26.142206
202,28.468607
203,30.866194
204,32.98489
205,34.537968
206,35.33074
207,35.26976
208,34.359894
209,32.69825
210,30.467909
211,27.928968
212,25.4027
213,23.240297
214,21.77259
215,21.250927
216,21.795694
217,23.363367
218,25.746813
219,28.61327
220,31.565907
221,34.209774
222,36.211006
223,37.335594
224,37.46398
225,36.590687
226,34.818718
227,32.350033
228,29.473114
229,26.541857
230,23.938856
231,22.02181
232,21.064146
233,21.20205
234,22.404648
235,24.478363
236,27.106504
237,29.908833
238,32.50672
239,34.578312
240,35.891884
241,36.316345
242,35.821095
243,34.471783
244,32.424297
245,29.91889
246,27.267912
247,24.82531
248,22.937157
249,21.883635
250,21.822857
251,22.75273
252,24.506294
253,26.783072
254,29.2041
255,31.38078
256,32.97968
257,33.76844
258,33.637566
259,32.605385
260,30.801739
261,28.442219
262,25.800062
263,23.17745
264,20.870192
265,19.138578
266,18.178493
267,18.094997
268,18.883953
269,20.43188
270,22.529547
271,24.903166
272,27.256168
273,29.31235
274,30.849884
275,31.721529
276,31.85861
277,31.26703
278,30.022429
279,28.26565
280,26.199028
281,24.080545
282,22.204062
283,20.860447
284,20.289621
285,20.632763
286,21.895264
287,23.93711
288,26.497099
289,29.239391
290,31.810656
291,33.895588
292,35.256718
293,35.752632
294,35.340923
295,34.073757
296,32.0895
297,29.602135
298,26.888432
299,24.255056
300,21.98852
301,20.296906
302,19.255114
303,18.759825
304,18.563267
305,18.343676
306,17.798443
307,16.743786
308,15.214251
309,13.431596
310,11.742727
311,10.533746
312,10.128638
313,10.677689
314,12.168205
315,14.446948
316,17.25953
317,20.309868
318,23.333447
319,26.109703
320,28.476406
321,30.333952
322,31.632355
323,32.348564
324,32.476448
325,32.01699
326,30.977345
327,29.386805
328,27.317726
329,24.913492
330,22.398085
331,20.067648
332,18.24982
333,17.255796
334,17.304304
335,18.476704
336,20.697447
337,23.757174
338,27.343363
339,31.112995
340,34.744377
341,37.971405
342,40.589863
343,42.464283
344,43.505875
345,43.65727
346,42.88783
347,41.205032
348,38.666344
349,35.40662
350,31.663183
351,27.778585
352,24.171616
353,21.28637
354,19.511736
355,19.091309
356,20.067043
357,22.269613
358,25.347118
359,28.837334
360,32.265007
361,35.213943
362,37.36636
363,38.520718
364,38.587154
365,37.56672
366,35.55141
367,32.73827
368,29.436007
369,26.051933
370,23.062374
371,20.941502
372,20.069456
373,20.647865
374,22.656437
375,25.848732
376,29.804495
377,34.013317
378,37.9736
379,41.266327
380,43.595947
381,44.792423
382,44.802074
383,43.659435
384,41.46391
385,38.38537
386,34.686806
387,30.720562
388,26.918451
389,23.764463
390,21.706623
391,21.050467
392,21.894712
393,24.095272
394,27.271196
395,30.905058
396,34.464043
397,37.49125
398,39.669888
399,40.850224
400,41.00269
401,40.171223
402,38.447792
403,35.968838
404,32.933216
405,29.633385
406,26.454369
407,23.837639
408,22.210995
409,21.88555
410,22.979876
411,25.388788
412,28.799105
413,32.75112
414,36.749825
415,40.350956
416,43.220467
417,45.16009
418,46.097095
419,46.037743
420,45.03331
421,43.157135
422,40.49814
423,37.181896
424,33.40687
425,29.462841
426,25.72349
427,22.615969
428,20.546854
429,19.807184
430,20.50177
431,22.521177
432,25.552917
433,29.147385
434,32.81866
435,36.13363
436,38.76998
437,40.538387
438,41.370884
439,41.282825
440,40.33404
441,38.606358
442,36.203945
443,33.26255
444,29.972672
445,26.595108
446,23.44818
447,20.869556
448,19.166653
449,18.542362
450,19.041498
451,20.54197
452,22.778595
453,25.39173
454,28.014977
455,30.343546
456,32.170166
457,33.395477
458,34.01732
459,34.08978
460,33.695274
461,32.887436
462,31.6843
463,30.069141
464,28.00102
465,25.411621
466,22.352345
467,18.981657
468,15.552599
469,12.404888
470,9.96892
471,8.532518
472,8.252789
473,9.154845
474,11.112446
475,13.832366
476,17.02393
477,20.389343
478,23.645168
479,26.568336
480,29.024464
481,30.9212
482,32.222866
483,32.932896
484,33.060352
485,32.605507
486,31.560625
487,29.92557
488,27.734673
489,25.107649
490,22.260113
491,19.539457
492,17.348528
493,16.082497
494,16.018513
495,17.289984
496,19.782
497,23.210527
498,27.186207
499,31.317152
500,35.22093
501,38.630157
502,41.36744
503,43.321342
504,44.409454
505,44.59302
506,43.83811
507,42.124416
508,39.474144
509,35.995472
510,31.899584
511,27.539488
512,23.407232
513,20.051153
514,17.960625
515,17.473345
516,18.66632
517,21.305103
518,24.929823
519,28.97347
520,32.860878
521,36.117393
522,38.443474
523,39.674496
524,39.735554
525,38.63267
526,36.449585
527,33.341297
528,29.597952
529,25.66984
530,22.12136
531,19.529217
532,18.393503
533,18.993584
534,21.309616
535,25.013407
536,29.572079
537,34.354977
538,38.7724
539,42.35373
540,44.8148
541,46.03573
542,46.00307
543,44.754784
544,42.401985
545,39.101616
546,35.058098
547,30.610367
548,26.261967
549,22.570766
550,20.091055
551,19.288158
552,20.321167
553,22.981184
554,26.792
555,31.093855
556,35.167774
557,38.49048
558,40.776096
559,41.928047
560,41.987038
561,41.069454
562,39.252815
563,36.618767
564,33.31088
565,29.592272
566,25.891344
567,22.753664
568,20.72368
569,20.227232
570,21.459057
571,24.264112
572,28.225296
573,32.76824
574,37.278816
575,41.219135
576,44.257633
577,46.23096
578,47.115795
579,46.97693
580,45.90416
581,43.960865
582,41.2088
583,37.734913
584,33.68195
585,29.32296
586,25.085728
587,21.488655
588,19.03816
589,18.144337
590,18.977392
591,21.387375
592,24.961584
593,29.1352
594,33.30304
595,36.949726
596,39.74376
597,41.536415
598,42.31696
599,42.145073
600,41.11221
601,39.303474
602,36.792496
603,33.678528
604,30.133024
605,26.405233
606,22.85408
607,19.904673
608,17.943888
609,17.239904
610,17.89072
611,19.732624
612,22.400352
613,25.446241
614,28.42304
615,30.956385
616,32.848866
617,34.0432
618,34.579346
619,34.549583
620,34.0656
621,33.21116
622,32.070675
623,30.556488
624,28.581335
625,26.08133
626,22.990711
627,19.226316
628,15.163229
629,11.18158
630,7.58444
631,4.6803975
632,2.762716
633,1.6433
634,1.0918933
635,0.95647997
636,1.0591999
637,1.2153599
638,1.42008
639,1.6804
640,1.9208
641,2.09224
642,2.18416
643,2.17008
644,2.04792
645,1.89528
646,1.76
647,1.65872
648,1.6096799
649,1.6208
650,1.64208
651,1.6603199
652,1.66088
653,1.63216
654,1.56128
655,1.47952
656,1.3860799
657,1.29864
658,1.25008
659,1.24456
660,1.27712
661,1.348
662,1.4476
663,1.52528
664,1.59904
665,1.6825601
666,1.86088
667,2.25056
668,3.02304
669,4.3268
670,6.26896
671,8.84016
672,11.97488
673,15.54456
674,19.31984
675,23.07872
676,26.648
677,29.83576
678,32.47264
679,34.48576
680,35.85432
681,36.51736
682,36.47568
683,35.7468
684,34.2872
685,32.02184
686,29.04728
687,25.604
688,22.02496
689,18.89504
690,16.933199
691,16.666399
692,18.257599
693,21.6472
694,26.3636
695,31.638
696,36.70744
697,41.03064
698,44.22168
699,46.15208
700,46.88968
701,46.59216
702,45.41312
703,43.41728
704,40.60136
705,36.96312
706,32.6332
707,27.8408
708,23.11648
709,19.22952
710,16.972801
711,16.74056
712,18.7012
713,22.52288
714,27.35416
715,32.24256
716,36.5648
717,39.8084
718,41.7412
719,42.48232
720,42.17488
721,40.796078
722,38.31128
723,34.83928
724,30.633919
725,26.133999
726,22.06128
727,19.34784
728,18.58528
729,19.99304
730,23.42496
731,28.32696
732,33.7188
733,38.8088
734,42.99672
735,45.92168
736,47.43776
737,47.6904
738,46.80008
739,44.86992
740,41.978
741,38.225838
742,33.79464
743,28.954319
744,24.20768
745,20.2144
746,17.704319
747,17.08208
748,18.55544
749,21.84464
750,26.343601
751,31.14976
752,35.5812
753,39.0644
754,41.35664
755,42.36752
756,42.23608
757,40.992477
758,38.71512
759,35.43464
760,31.3536
761,26.80064
762,22.4256
763,18.92664
764,17.08472
765,17.34152
766,19.7488
767,23.90336
768,29.11544
769,34.44184
770,39.12848
771,42.68824
772,44.87088
773,45.67584
774,45.2816
775,43.86224
776,41.51496
777,38.29728
778,34.30432
779,29.74512
780,24.9884
781,20.66112
782,17.5424
783,16.21624
784,16.95416
785,19.68376
786,23.85968
787,28.61576
788,33.1708
789,36.96896
790,39.630478
791,41.06712
792,41.41944
793,40.81712
794,39.288242
795,36.909203
796,33.73632
797,30.03272
798,26.21512
799,22.85952
800,20.53784
801,19.872961
802,20.77336
803,22.95032
804,25.9516
805,29.23144
806,32.03112
807,34.22976
808,35.75352
809,36.5708
810,36.67328
811,36.25768
812,35.36024
813,34.026558
814,32.24496
815,30.02368
816,27.32704
817,24.18056
818,20.74848
819,17.32314
820,14.360227
821,11.7318735
822,9.538
823,7.687166
824,6.0410132
825,4.1705666
826,2.70084
827,1.6054333
828,0.8426667
829,0.3724
830,0.3028
831,0.2736
832,0.222
833,0.2056
834,0.244
835,0.3192
836,0.3944
837,0.49879998
838,0.5864
839,0.64239997
840,0.7012
841,0.7736
842,0.82
843,0.8544
844,0.8884
845,0.9032
846,0.856
847,0.794
848,0.7292
849,0.6544
850,0.55799997
851,0.5128
852,0.4684
853,0.43240002
854,0.3872
855,0.3596
856,0.3116
857,0.2776
858,0.2432
859,0.24080001
860,0.2516
861,0.2828
862,0.32119998
863,0.3488
864,0.3552
865,0.3716
866,0.362
867,0.3532
868,0.3484
869,0.352
870,0.3148
871,0.3048
872,0.2924
873,0.3072
874,0.3364
875,0.4
876,0.46600002
