Frame #,Angle
0,15.316667
1,16.4375
2,18.15
3,21.228
4,22.568
5,23.234
6,22.402
7,19.464
8,15.1
9,11.472
10,8.344
11,6.498
12,6.012
13,6.708
14,9.298
15,11.274
16,13.588
17,16.344
18,19.17
19,20.328
20,22.212
21,23.704
22,22.803999
23,20.956
24,18.89
25,16.568
26,14.258
27,13.604
28,13.92
29,13.316
30,13.382
31,13.736
32,13.698
33,15.066
34,16.464
35,18.552
36,20.64
37,24.382
38,28.198
39,34.464
40,39.15
41,41.966
42,43.584
43,40.854
44,36.528
45,32.456
46,28.712
47,22.798
48,17.51
49,12.976
50,7.81
51,3.842
52,3.306
53,5.282
54,6.9240003
55,10.878
56,15.116
57,16.866
58,19.105999
59,22.48
60,25.682
61,27.598
62,27.956
63,26.982
64,23.504
65,18.772
66,14.6
67,13.75
68,12.596
69,11.904
70,12.936
71,14.276
72,16.742
73,21.293999
74,29.33
75,36.378
76,42.414
77,46.691998
78,48.262
79,45.961998
80,38.486
81,33.357998
82,27.638
83,21.708
84,14.262
85,11.402
86,7.094
87,3.408
88,1.438
89,3.442
90,5.63
91,7.954
92,11.604
93,14.206
94,14.488
95,16.452
96,17.346
97,16.788
98,17.092
99,16.264
100,14.492
101,13.624
102,12.712
103,10.864
104,10.658
105,10.23
106,10.044
107,9.488
108,10.544
109,12.806
110,16.458
111,20.758
112,27.64
113,34.776
114,40.576
115,41.388
116,41.688
117,39.184
118,34.758
119,30.476
120,28.369999
121,23.383999
122,18.608
123,14.246
124,10.254
125,6.008
126,4.648
127,4.27
128,5.428
129,5.538
130,7.494
131,10.75
132,12.402
133,12.602
134,15.708
135,19.354
136,22.228
137,22.386
138,23.380001
139,20.708
140,17.074001
141,13.166
142,13.332
143,13.778
144,14.334001
145,14.514
146,14.922
147,14.822
148,14.942
149,15.984
150,18.99
151,21.486
152,24.99
153,28.97
154,32.78
155,36.234
156,38.017998
157,39.118
158,39.129997
159,40.11
