Frame #,Angle
0,3.9566667
1,3.8075001
2,3.718
3,3.63
4,3.354
5,3.246
6,3.148
7,3.278
8,4.058
9,4.7660003
10,5.034
11,5.486
12,5.668
13,4.816
14,4.032
15,3.496
16,3.5
17,4.336
18,5.23
19,6.7120004
20,8.298
21,9.192
22,8.724
23,8.676001
24,8.174
25,6.848
26,6.464
27,6.652
28,6.752
29,6.564
30,7.778
31,8.559999
32,10.912
33,15.092
34,20.638
35,26.717999
36,33.202
37,38.064
38,40.368
39,39.565998
40,36.192
41,31.406
42,25.272
43,19.534
44,14.6
45,11.112
46,8.794001
47,8.522
48,8.812
49,10.404
50,11.806
51,13.386
52,14.414
53,20.314
54,21.694
55,21.76
56,21.91
57,24.192
58,19.53
59,20.22
60,18.548
61,15.866
62,11.34
63,9.708
64,6.426
65,6.772
66,7.436
67,8.144
68,9.128
69,11.254
70,14.43
71,20.024
72,26.312
73,33.554
74,41.506
75,48.956
76,54.468
77,58.18
78,59.172
79,58.14
80,54.711998
81,49.29
82,43.228
83,35.584
84,26.566
85,19.456001
86,13.8220005
87,9.508
88,6.5480003
89,6.73
90,7.716
91,9.21
92,10.456
93,12.404
94,14.31
95,15.782001
96,19.072
97,20.218
98,19.55
99,22.65
100,19.906
101,14.976
102,12.37
103,12.285999
104,7.878
105,10.318
106,14.048
107,19.984
108,27.652
109,35.82
110,43.988
111,50.75
112,54.998
113,58.432
114,60.579998
115,60.348
116,57.84
117,53.36
118,45.19
119,35.09
120,24.428
121,15.55
122,10.974
123,7.868
124,8.004
125,9.688
126,11.98
127,12.646
128,14.72
129,17.122
130,18.794
131,25.646
132,25.908
133,24.458
134,21.098
135,17.682
136,8.648
137,6.43
138,6.424
139,8.094
140,10.97
141,16.218
142,23.6
143,31.936
144,40.426
145,47.976
146,54.34
147,57.23
148,59.016
149,59.104
150,57.744
151,53.006
152,47.420002
153,38.834
154,28.296001
155,18.614
156,11.5720005
157,7.472
158,4.868
159,5.388
160,7.55
161,9.522
162,11.646
163,13.298
164,15.766
165,16.76
166,20.5
167,19.896
168,17.924
169,20.26
170,20.73
171,15.892
172,17.598
173,21.554
174,19.782
175,20.84
176,25.554
177,29.052
178,33.634
179,40.522
180,47.928
181,53.916
182,56.984
183,59.354
184,58.804
185,55.384
186,51.266
187,45.536
188,37.48
189,28.324
190,19.84
191,12.71
192,8.988
193,7.162
194,7.472
195,10.02
196,12.71
197,14.446
198,15.632
199,16.7
200,17.722
201,18.612
202,18.782
203,19.514
204,19.942001
205,19.962502
206,19.493334
