Frame #,Angle
0,11.9366665
1,12.005
2,12.046
3,12.108
4,12.654
5,13.086
6,13.308
7,13.832
8,14.474
9,14.726
10,14.572
11,14.738
12,14.548
13,14.24
14,14.044
15,14.278
16,14.55
17,15.126
18,15.788
19,16.446001
20,17.194
21,17.95
22,18.604
23,19.172
24,19.334
25,19.496
26,19.432001
27,19.22
28,18.824
29,18.242
30,16.935999
31,16.396
32,15.532
33,14.362
34,13.43
35,13.504
36,13.094
37,12.672
38,12.314
39,12.57
40,13.18
41,13.898
42,16.28
43,20.962
44,27.136
45,33.982002
46,41.412
47,47.104
48,51.614
49,51.514
50,49.644
51,44.918
52,38.756
53,29.386
54,22.718
55,15.35
56,10.214001
57,6.572
58,4.998
59,7.33
60,7.75
61,7.208
62,10.3
63,14.738
64,15.904
65,18.82
66,21.66
67,20.406
68,17.402
69,13.268
70,10.026
71,7.546
72,6.08
73,5.768
74,6.406
75,8.386
76,12.5720005
77,18.804
78,28.028
79,38.356
80,48.336
81,56.74
82,61.66
83,63.82
84,55.762
85,47.004
86,37.622
87,29.476002
88,19.424
89,15.626
90,11.738
91,8.35
92,4.562
93,2.492
94,6.6080003
95,9.406
96,11.738
97,15.83
98,20.672
99,21.628
100,23.948
101,25.522
102,24.596
103,22.042
104,18.86
105,16.018
106,13.826
107,13.334
108,12.766
109,13.654
110,14.736
111,17.02
112,21.654
113,29.487999
114,38.686
115,48.028
116,54.017998
117,55.912
118,54.705997
119,51.469997
120,46.184
121,41.322
122,34.642
123,26.434
124,17.515999
125,10.0859995
126,4.9
127,2.78
128,2.526
129,4.1619997
130,7.174
131,10.104
132,13.374001
133,18.134
134,21.182
135,23.28
136,22.647999
137,21.758
138,18.258
139,15.694
140,12.464
141,11.294
142,9.99
143,10.29
144,10.876
145,13.148
146,17.52
147,24.108
148,33.742
149,43.624
150,50.52
151,55.334
152,57.48
153,55.824
154,52.096
155,47.82
156,42.302002
157,35.0
158,26.274
159,17.518
160,11.264
161,6.772
162,4.216
163,4.5299997
164,6.18
165,8.05
166,10.874
167,14.306
168,16.886
169,18.778
170,19.858
171,20.084
172,18.396
173,16.539999
174,15.18
175,13.926
176,11.68
177,11.532
178,11.776
179,12.486
180,13.224
181,15.186
182,17.636
183,22.108
184,29.04
185,36.57
186,44.284
187,50.798
188,55.376
189,57.315998
190,57.426
191,55.904
192,52.024
193,46.182
194,38.118
195,29.546
196,20.074
197,12.788
198,7.48
199,5.222
200,4.308
201,6.158
202,8.948
203,11.892
204,14.044
205,17.282
206,19.786
207,20.956
208,22.47
209,21.605999
210,19.25
211,17.104
212,14.886
213,11.205999
214,10.162
215,9.942
216,9.508
217,10.198
218,11.38
219,11.662
220,13.074
221,14.844
222,17.202
223,19.538
224,21.6075
225,23.09
