Frame #,Angle
0,-0.9055126
1,-1.0224576
2,-1.0146241
3,-1.1037647
4,-1.1259719
5,-1.0977043
6,-0.9751677
7,-0.89403987
8,-0.76515627
9,-0.6220783
10,-0.5296708
11,-0.5151363
12,-0.5108452
13,-0.4621187
14,-0.5586593
15,-0.65671796
16,-0.6923762
17,-0.8273223
18,-0.9660907
19,-0.9975667
20,-0.94898486
21,-0.8799836
22,-0.71119535
23,-0.62364024
24,-0.44429857
25,-0.31759402
26,-0.17714451
27,-0.06354251
28,0.032858904
29,0.06824419
30,0.098855205
31,0.078618325
32,0.12504326
33,0.20889382
34,0.3702775
35,0.53513366
36,0.8268269
37,1.2332463
38,1.5544696
39,2.1539645
40,2.546363
41,3.0823321
42,3.5127666
43,4.4526277
44,5.114513
45,5.654297
46,5.920561
47,5.977686
48,5.782503
49,5.26722
50,5.2002
51,4.876483
52,4.5624857
53,4.0500836
54,3.5522768
55,2.9775395
56,2.5795014
57,2.160388
58,1.7609874
59,1.2688537
60,0.8050009
61,0.5165815
62,0.6806088
63,0.95534736
64,1.499015
65,2.4412854
66,3.2934546
67,3.9122767
68,4.489922
69,4.866493
70,4.1776547
71,3.4750946
72,2.4719183
73,1.4629587
74,0.9383525
75,1.143729
76,1.1643687
77,1.183668
78,1.0477811
79,0.8331265
80,0.4646536
81,0.43797624
82,0.76473427
83,1.1393636
84,0.96613085
85,0.78409743
86,0.47272012
87,0.035403825
88,-0.39429432
89,-0.16254616
90,-0.008242816
91,0.4881266
92,0.8701666
93,1.3845596
94,1.5527935
95,1.9285384
96,2.015015
97,2.4293194
98,2.7428432
99,3.2726767
100,3.8122134
101,4.326102
102,4.5096083
103,4.471486
104,3.885473
105,3.3632026
106,2.5319576
107,1.7592165
108,1.5018528
109,1.6806046
110,1.5250883
111,1.3481671
112,1.3608633
113,1.3013911
114,1.317956
115,1.6871316
116,2.3954914
117,3.0283108
118,3.3639994
119,3.722915
120,3.5054822
121,2.9626925
122,2.181675
123,1.6477909
124,1.2061849
125,1.3643926
126,1.5891416
127,1.7690843
128,1.682376
129,1.5541524
130,1.2800187
131,1.3633568
132,1.7355564
133,2.3313494
134,2.7432432
135,3.0077572
136,3.0629025
137,3.0444698
138,2.984831
139,2.6363416
140,2.2911248
141,1.8648994
142,1.4225767
143,1.0121099
144,0.8208731
145,0.7951185
146,1.0385436
147,1.3262463
148,1.8511819
149,2.2724502
150,2.951078
151,3.4458342
152,3.86495
153,3.6345747
154,3.3379302
155,2.680258
156,1.9558692
157,1.469887
158,1.3468875
159,1.506652
160,1.6329298
161,1.3482474
162,1.0604099
163,0.8063529
164,0.6746244
165,0.1687888
166,0.4541606
167,0.70040655
168,1.1418381
169,1.3521543
170,1.9956154
171,2.0857894
172,1.9879079
173,1.6134483
174,1.2944572
175,0.9327977
176,0.9009299
177,0.7040233
178,0.60444754
179,0.48553938
180,0.19185628
181,0.11236744
182,0.43778336
183,0.6658684
184,0.7606323
185,1.2098637
