Frame #,Angle
0,22.096666
1,21.9025
2,21.788
3,21.29
4,21.772
5,22.44
6,22.658
7,22.718
8,23.11
9,23.002
10,22.746
11,22.818
12,23.292
13,23.546
14,23.636
15,23.632
16,23.758
17,23.954
18,24.114
19,23.633999
20,23.786
21,24.09
22,23.478
23,23.074
24,23.116
25,22.786
26,22.786
27,23.386
28,23.04
29,23.882
30,23.62
31,22.97
32,21.882
33,22.038
34,21.196001
35,21.39
36,21.53
37,21.956001
38,22.262001
39,22.138
40,22.174
41,21.212
42,20.556
43,19.486
44,19.974
45,20.316
46,21.216
47,21.452
48,21.582
49,19.496
50,16.35
51,14.112
52,13.51
53,12.152
54,11.982
55,13.042
56,14.08
57,14.007999
58,15.16
59,15.802
60,16.108
61,16.02
62,16.268
63,15.858
64,16.25
65,15.926
66,15.41
67,15.076
68,15.36
69,14.188
70,14.436
71,14.632
72,14.702
73,12.922
74,11.484
75,9.768
76,8.146
77,6.298
78,6.9119997
79,8.232
80,7.98
81,9.306
82,10.598
83,11.266
84,10.848
85,11.582
86,10.83
87,9.929999
88,8.778
89,8.814
90,10.844
91,13.958
92,16.794
93,19.668
94,21.16
95,20.43
96,17.515999
97,14.348
98,11.944
99,10.875999
100,9.956
101,9.958
102,10.372
103,9.798
104,9.884
105,9.25
106,8.214
107,7.236
108,7.416
109,6.802
110,6.738
111,6.364
112,6.318
113,6.0959997
114,5.95
115,5.686
116,5.674
117,6.948
118,8.706
119,10.941999
120,11.99
121,11.785999
122,12.436
123,10.822
124,11.084
125,13.654
126,18.568
127,19.642
128,21.716
129,21.147999
130,18.661999
131,14.948
132,13.599999
133,11.978
134,10.75
135,10.3880005
136,10.236
137,10.132
138,10.0
139,8.84
140,7.328
141,6.914
142,7.1419997
143,7.818
144,8.73
145,9.837999
146,8.734
147,7.8859997
148,6.592
149,8.066
150,9.901999
151,13.972
152,14.924
153,17.124
154,16.532
155,14.524
156,12.946
157,11.838
158,10.926001
159,12.926
160,16.852
161,20.194
162,23.626
163,24.355999
164,22.548
165,20.638
166,18.43
167,16.584
168,16.288
169,15.784
170,14.614
171,13.29
172,11.65
173,10.004
174,8.968
175,8.284
176,7.91
177,7.242
178,6.536
179,7.0959997
180,6.562
181,5.64
182,7.004
183,7.776
184,6.744
185,7.802
186,10.622
187,12.118
188,11.706
189,11.982
190,12.26
191,9.814
192,7.698
193,11.462
194,15.384
195,18.51
196,22.118
197,24.61
198,22.528
199,19.666
200,16.752
201,14.304
202,12.838
203,12.45
204,12.166
205,12.294
206,11.55
207,9.802
208,8.582
209,7.586
210,6.358
211,6.686
212,7.32
213,6.87
214,7.202
215,7.08
216,6.4440002
217,6.686
218,8.154
219,8.212
220,8.852
221,11.474
222,8.64
223,8.992001
224,9.504001
225,11.886
226,12.988
227,19.876
228,24.324
229,27.4
230,27.924
231,27.188
232,25.436
233,21.96
234,20.496
235,18.884
236,16.978
237,15.348
238,14.684999
239,13.533334
