Frame #,Angle
0,-0.86104566
1,-0.8617985
2,-0.88124204
3,-0.813296
4,-0.8025093
5,-0.69287366
6,-0.64924884
7,-0.5344065
8,-0.5737211
9,-0.4907932
10,-0.37059873
11,-0.27540463
12,-0.25806847
13,-0.19390069
14,-0.23053859
15,-0.27972025
16,-0.22701086
17,-0.11747237
18,-0.072723195
19,-0.109235115
20,-0.07886505
21,-0.19343698
22,-0.3092813
23,-0.29926997
24,-0.1603357
25,-0.09362134
26,-0.04058501
27,-0.01794808
28,-0.042187504
29,-0.07425718
30,-0.11007516
31,0.08326048
32,0.122228645
33,0.3048865
34,0.45424226
35,0.6309695
36,0.7842053
37,0.982596
38,1.1553756
39,1.2507331
40,1.5416905
41,1.6771184
42,2.1316404
43,2.610827
44,2.8410506
45,2.9585633
46,3.2385921
47,3.2598298
48,3.3267806
49,3.7188098
50,4.2067986
51,4.6334934
52,5.0410676
53,5.1688213
54,5.439937
55,5.2941346
56,5.0174327
57,5.143632
58,5.342742
59,5.254718
60,5.3521223
61,5.1947002
62,4.884554
63,4.195223
64,3.8128746
65,3.7845824
66,4.4242153
67,4.7220798
68,5.2035947
69,5.657088
70,5.5651445
71,4.992421
72,4.5519
73,4.2631845
74,3.8627555
75,3.5442135
76,3.637135
77,3.7666125
78,3.692207
79,3.5165038
80,3.2151828
81,3.2443562
82,3.2989762
83,3.6266406
84,3.8877008
85,4.393012
86,4.299958
87,4.1727977
88,3.8796768
89,3.4544933
90,3.2564995
91,3.255186
92,3.5325794
93,3.65699
94,3.9980056
95,4.107414
96,3.8382347
97,3.3548882
98,2.9978995
99,2.8648155
100,2.7529316
101,2.7770636
102,3.1177619
103,3.551705
104,3.6922646
105,3.7026887
106,3.6045737
107,3.214105
108,2.8962128
109,2.639028
110,2.897065
111,3.1745465
112,3.776852
113,4.3136253
114,4.8512287
115,4.791003
116,5.2990584
117,5.110381
118,5.0274506
119,4.9805
120,4.5955853
121,3.7476044
122,3.0587504
123,2.4239717
124,1.7920476
125,1.9805598
126,1.9854283
127,2.085913
128,2.0284224
129,1.8102096
130,1.1922953
131,0.91226053
132,0.6972449
133,0.72380763
134,1.1965966
135,1.791673
136,2.20813
137,2.5712187
138,2.6681447
139,2.1715393
140,1.5587155
141,0.9929431
142,0.7573703
143,0.6024104
144,0.48962936
145,0.559364
146,0.63297373
147,0.59563744
148,0.60383004
149,1.3644438
150,2.1272037
151,3.1239927
152,4.0154977
153,4.765972
154,4.6925783
155,4.3964024
156,3.491664
157,2.4546173
158,1.7059524
159,1.7787075
160,1.9600093
161,2.243111
162,2.5556316
163,2.3372293
164,1.7775339
165,1.3005387
166,1.1661829
167,1.2166159
168,1.8570017
169,2.1594107
170,2.3081071
171,2.5662477
172,2.3440125
173,1.8973054
174,1.66445
175,1.5393033
176,1.4054664
177,1.6165342
178,1.7276316
179,1.8467277
180,1.8132054
181,1.832074
182,1.9678236
183,2.480958
184,3.0919921
185,3.6507525
186,4.1179748
187,4.114428
188,3.4837813
189,2.6747444
190,1.9977852
191,1.2947248
192,1.2455939
193,1.6846659
194,1.9334431
195,2.3670256
196,2.1997817
197,1.8765017
198,1.3503991
199,1.2876819
200,1.1130129
201,1.4188924
202,1.8084769
203,2.0432339
204,2.0589693
205,1.8875668
206,1.7328368
207,1.2965299
208,1.1615461
209,0.87702936
210,0.7774448
211,0.6930897
212,0.5484294
213,0.46335942
214,0.27670613
215,0.1690335
216,0.5869617
217,1.304506
218,1.9396294
219,2.8159633
220,3.6342611
221,3.6493025
222,3.4229064
223,2.7702892
224,2.2168705
225,1.7051187
226,1.8469113
227,1.5316812
228,1.4274554
229,1.3460968
230,1.051929
231,0.2768818
232,0.08503072
233,0.07245012
234,0.042558886
235,0.11286164
236,0.42976305
237,0.4493952
238,0.39050418
239,0.18247814
240,-0.069606684
241,-0.76704425
242,-1.3612988
243,-1.8463849
244,-2.067195
245,-1.8649156
246,-1.5572451
247,-1.0489566
248,-0.4737987
249,-0.0070901862
250,0.37814286
251,0.8848816
252,1.4231112
253,1.9231822
254,2.1580646
255,2.054254
256,1.692406
257,1.039263
258,0.27256584
259,-0.20619507
260,-0.63982916
261,-0.752387
262,-0.72548693
263,-0.66780275
264,-0.74936986
265,-0.97967637
266,-0.7575078
267,-0.51538557
268,-0.15663679
269,0.14282133
270,0.74699914
271,0.8415226
272,1.2294316
273,1.3310299
274,1.4459752
275,1.3531635
276,1.1785185
277,0.79046947
278,0.5570526
279,0.71509635
280,0.9165548
281,1.1264098
282,1.1362226
283,1.4709252
284,1.6777092
285,2.1112669
286,2.705733
287,3.6162586
288,4.175832
289,4.6682763
290,4.617373
291,4.284097
292,3.7004104
293,3.098092
294,2.5001824
295,2.1486535
296,2.0189517
297,2.2213056
298,2.218701
299,2.071898
300,2.0355911
301,2.2221773
302,2.2931154
303,2.6212242
304,2.9908702
305,3.443541
306,3.703572
307,3.743554
308,3.8227472
