Frame #,Angle
0,-4.143437
1,-4.3976126
2,-4.5107155
3,-4.7897577
4,-5.050814
5,-5.0703983
6,-5.0184064
7,-5.1384377
8,-5.196783
9,-5.1549215
10,-5.1402764
11,-5.174992
12,-5.067838
13,-4.770484
14,-4.603087
15,-4.5186996
16,-4.5093403
17,-4.528267
18,-4.5691175
19,-4.583262
20,-4.6599274
21,-4.548855
22,-4.3937106
23,-4.572018
24,-4.794457
25,-4.780634
26,-4.936587
27,-5.1574426
28,-5.214169
29,-5.0298285
30,-5.1671467
31,-5.1876693
32,-5.1294065
33,-4.926704
34,-4.8038917
35,-4.74204
36,-4.669037
37,-4.640301
38,-4.7468376
39,-4.9287453
40,-4.729812
41,-4.5298624
42,-4.477551
43,-4.4445486
44,-4.4361153
45,-4.37948
46,-4.3583393
47,-4.183046
48,-3.9554405
49,-3.935954
50,-3.9722774
51,-4.101503
52,-4.197938
53,-4.2496905
54,-4.004325
55,-3.838974
56,-3.417668
57,-2.9269152
58,-2.4537232
59,-2.1586182
60,-1.8968959
61,-1.6605645
62,-1.4381094
63,-1.3638108
64,-1.2533791
65,-0.9822832
66,-0.70217294
67,-0.54906356
68,-0.09658736
69,0.24700172
70,0.34228712
71,0.04307563
72,-0.13003956
73,-0.4463656
74,-0.57037026
75,-0.4205688
76,-0.08354163
77,-0.0026559532
78,0.05798174
79,0.06601525
80,-0.20402375
81,-0.42676133
82,-0.4355803
83,-0.39032724
84,-0.28888398
85,-0.1658124
86,0.032079
87,0.18357426
88,0.10133691
89,-0.025535569
90,-0.38286188
91,-1.0306659
92,-1.4847447
93,-1.8720249
94,-2.4188118
95,-2.6565568
96,-2.5692766
97,-2.635512
98,-2.6662288
99,-2.6409895
100,-2.7125738
101,-2.856283
102,-2.8726323
103,-2.6953547
104,-2.445702
105,-1.9372438
106,-1.465036
107,-1.1666956
108,-1.1613486
109,-1.1376382
110,-1.4246407
111,-1.6240358
112,-1.9198055
113,-1.9748201
114,-2.0627575
115,-1.9238917
116,-1.7382953
117,-1.6001248
118,-1.4482194
119,-1.2956308
120,-1.2568945
121,-1.4783101
122,-1.508213
123,-1.5117532
124,-1.3346994
125,-1.271732
126,-0.84399104
127,-0.67060304
128,-0.7211365
129,-0.84244365
130,-0.9893732
131,-1.3231952
132,-1.4413639
133,-1.5453378
134,-1.7869638
135,-1.7101177
136,-1.5149188
137,-1.3804402
138,-1.3245466
139,-1.0183867
140,-1.0354974
141,-1.008633
142,-0.94069713
143,-0.51125014
144,-0.16788685
145,0.36091995
146,0.64820707
147,0.85412455
148,0.5659111
149,0.34315452
150,0.18589869
151,0.09099199
152,-0.08226534
153,0.058182213
154,0.29008764
155,0.0019323021
156,-0.1307237
157,-0.16853024
158,-0.29757664
159,-0.4019951
160,-0.21688384
161,0.10185272
162,0.5915189
163,1.1060628
164,1.2089157
165,1.3805883
166,1.2858016
167,0.7456796
168,0.25357944
169,-0.080069244
170,-0.47013065
171,-0.6530531
172,-0.6785468
173,-0.7396612
174,-0.8161215
175,-0.8237032
176,-1.005127
177,-1.2207379
178,-1.3515667
179,-1.5052942
180,-1.2772996
181,-0.97247
182,-0.4360298
183,-0.18044166
184,-0.07034408
185,-0.08101756
186,-0.4002763
187,-0.6999823
188,-0.8582392
189,-1.1490315
190,-1.67199
191,-1.9243435
192,-2.012092
193,-1.7771034
194,-1.4600927
195,-1.477805
196,-1.4292954
197,-1.508373
198,-1.8916959
199,-1.883919
200,-1.4530927
201,-1.1568416
202,-0.7813696
203,-0.5356212
204,-0.1822943
205,-0.1943511
206,-0.17604667
207,-0.2372138
208,-0.17644815
209,-0.52935094
210,-0.88573146
211,-1.0893439
212,-1.5054594
213,-1.8776557
214,-2.079935
215,-1.9974837
