Frame #,Angle
0,17.05
1,16.7875
2,15.59
3,15.860001
4,14.644
5,13.864
6,13.862
7,13.33
8,11.03
9,10.962
10,9.902
11,8.61
12,9.878
13,12.3619995
14,16.17
15,21.752
16,27.798
17,36.9
18,45.082
19,51.941998
20,57.935997
21,62.368
22,62.724
23,60.483997
24,55.146
25,48.96
26,41.422
27,33.914
28,26.220001
29,20.342
30,14.179999
31,9.924
32,6.42
33,6.834
34,7.57
35,9.812
36,12.1779995
37,15.08
38,17.164
39,19.528
40,21.414
41,22.542
42,22.398
43,20.15
44,16.994
45,13.682
46,12.46
47,10.494
48,10.254
49,11.124001
50,12.362
51,12.246
52,14.04
53,16.594
54,20.852
55,27.438
56,35.94
57,45.764
58,54.046
59,60.672
60,64.114
61,65.496
62,61.852
63,57.324
64,50.284
65,41.242
66,30.552
67,20.556
68,12.028
69,5.728
70,3.6859999
71,2.816
72,4.532
73,7.7200003
74,11.162
75,13.441999
76,16.424
77,18.412
78,19.328
79,20.74
80,20.296
81,19.302
82,17.592
83,15.052
84,13.38
85,13.274
86,13.408
87,14.494
88,16.448
89,17.308
90,19.056
91,22.508
92,29.42
93,39.572002
94,50.27
95,60.626003
96,67.408005
97,70.806
98,67.746
99,60.38
100,51.54
101,43.206
102,32.25
103,22.206
104,15.403999
105,9.351999
106,4.476
107,2.6100001
108,3.078
109,4.478
110,6.432
111,9.446
112,13.216
113,17.196
114,19.692
115,21.369999
116,21.55
117,20.817999
118,18.496
119,16.554
120,14.354
121,13.228001
122,12.404
123,13.034
124,13.846
125,16.24
126,18.934
127,21.122
128,23.803999
129,26.478
130,29.685999
131,34.364
132,41.486
133,48.28
134,55.468002
135,60.742
136,62.72
137,61.282
138,56.702
139,49.016
140,40.95
141,32.768
142,24.654001
143,18.006
144,14.156
145,12.1
146,11.256
147,10.742
148,11.823999
149,12.96
150,14.434
151,15.238
152,17.008
153,19.004
154,20.435999
155,20.282
156,20.896
157,21.014
158,20.255
159,19.936666
